airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
jetstar airways,R Harkero,2020-03-25,"✅ Trip Verified |  Darwin to Brisbane​ . Last​ night​ i​ was​ seated​ between​ two​ men​ and​ there​ was​ used​ mask​ at​ the​ front​ of​ me.​ After​ everyone​ seated​ I​ moved to​ front​ seat​ with​ nobody at​ all,​ 3​ seats for​ health​ relate esp this​ Covid19​ time.​ A​ staff​ came​ quick​ said​ ""did​ you​ hear​ PA!"" I​ said​ no​ sorry.​ She​ told​ ""move​ back​ to​ your​ seat!"" Didn't you​ have​ little​ bit​ of​ manner to​ speak with​ a​ customer​ or​ ask​ why​ do​ I​ have​ to​ move. After​ i​ moved​ back,  more​ than​ 15​ mins​ before​ all​ staffs gave​ safety instruction​ so​ I​ dont​ know​ why​ she​ pick​ me​ to​ cranky about? All​ other​s​ staffs been​ very​ kind​afterward though.",Couple Leisure,Economy Class,5,3,2,3,,3,4,no
jetstar airways,M Allen,2020-03-24,"✅ Trip Verified | Melbourne to Cairns. Went to gate 48, terminal 4 to board. Shocked to find people lining up as usual i.e. closely bunched up, despite being well into pandemic precautions with the entire country aware of appropriate social distancing. Speaking to the staff and asking them to remind people to appropriately distance they responded it is up to individuals and they wouldn’t make any announcement. They were not only unreceptive to this idea they were actively annoyed that I would bring it up. Good luck Australia. With attitudes like this from Jetstar staff god help us all.",Solo Leisure,Economy Class,1,3,3,,,1,4,no
jetstar airways,S Gan,2020-03-24,✅ Trip Verified |  Gold Coast to Sydney. Staff were rude and dismissive while trying to check in and ask questions. Then got told at gate we need to pay extra for baggage that we could have checked in. Staff noted that we were told 3 times on the check in machine - that quickly passed through warnings.,Couple Leisure,Economy Class,2,4,3,,,1,2,no
jetstar airways,Katie Gotts,2020-03-23,"Not Verified |  Just had the most disappointed message from Jetstar after going to Denpasar airport today to see if our flight are still a go ahead for next Saturday afternoon (28th March) and being told that it is still going ahead and if there was a chance there will be other alternatives that they would help with. Then this evening we have just reserved a message from Jetstar saying they will not be flying us home on the 28th and that the only thing is to give us a voucher, but as we have just discovered the flights that are earlier are over $1200 return per person. This is very poor on there behalf, they have not helped there customers at all. ",Family Leisure,Economy Class,1,,,,,,2,no
jetstar airways,F Jojart,2020-03-17,Not Verified |  Perth to Melbourne. The flights we had with Jetstar were perfectly fine. The amount they charge you for overweight luggage is spelt out very clearly. So I would suggest to people they read what they are purchasing first.,Couple Leisure,Economy Class,9,4,4,4,,3,4,yes
jetstar airways,B Malderin,2020-03-16,✅ Trip Verified |  Melbourne to Hobart. We had 2 kg of overweight with our cabin luggage. At the gate before boarding our bags were weighed and we had to pay 65 dollars for the 2 kg overweight! This policy of punishing customers because of 2kg is ridiculous and we are very dissatisfied. also the service at the gate was very unfriendly,Couple Leisure,Economy Class,2,2,2,,,1,2,no
jetstar airways,K Lears,2020-03-16,"✅ Trip Verified |  Darwin to Denpasar. What an unfair airline. Very rude customer service live chat they provide. Matters were not resolved we were put in a difficult situation. We had to cancel the flight because of corona virus travel warnings and when we asked if we can get a refund or some date change we were told we are not entitled for a refund and the agent totally mislead us by charging another extra 468 aud per person for a date and flight route change. So in total on top of the booking we have already done of 954 aud we were asked to pay another 865 aud for changing the existing booking. In a situation of a global crisis we were very disappointed of how Jetstar handled the situation. Unfair money suckers. This is how they treat their customer. Such disappointment. There is no way we could lodge a proper complain, never fly again with Jetstar",Couple Leisure,Economy Class,1,1,2,1,1,1,1,no
jetstar airways,A Carder,2020-03-15,"✅ Trip Verified |  Melbourne to Launceston. At Jetstar boarding gate. Dressed T-shirt & sandals with standard 7kg carry on bag. Attendants everywhere checking baggage weight. At 7kg, all is fine. Then instructed to place computer bag from under my arm on scale. The combined weight is 10 kgs. $65.00 demanded. Having arrived from interstate on another airline an hour before with same everything, the depravity of Jetstar's business model floors. If you or your family have to risk flying Jetstar, be prepared to be shocked.  Jetstar has no concept of the fair go for customers.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
jetstar airways,M Malik,2020-03-13,"Not Verified |  Sydney to Brisbane. I booked my ticket 2 weeks before my flight with Jetstar using their website and booked my seat (window seat in the last row and i was advised while booking its not a reclining seat and i was ok with that) and paid and all that. I got a confirmation email for my ticket (not boarding pass) on the same day within minutes from their email ([email protected]), so you will think everything is good. But then I received a text from Jetstar one day before my flight for my online check in and i decided to check in online and i found out my seat was changed to a seat in almost middle of the plane to a middle seat. I called their number and after waiting for 50 minutes i was told i never booked any seat so they have automatically assigned me a seat(middle seat) and when i told them about the email i was told its an automatically generated email and it can be incorrect(are you kidding me) and i had to choose another seat from the few seats still available. So just wanted to warn everyone as this can happen to anyone and you will be left with not much option.",Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
jetstar airways,T Shaw,2020-03-12,✅ Trip Verified |  Sydney to Melbourne. The second time I have flown with this airline with this one being the very worst of the two (closely followed by previous flight). We arrived at the domestic terminal as advised for them to tell us we are flying from the international terminal with no email or notification of this. This caused us to do a mad dash to the other terminal which was a taxi ride away. The flight was then late with airport staff in Melbourne seemingly unaware of our arrival as we were held for over 30 mins on the plane to get off. Will not being flying with Jetstar again.,Solo Leisure,Economy Class,2,1,1,1,1,1,1,no
jetstar airways,H Ganegoda,2020-03-11,"Not Verified |  Auckland to Wellington. Rip off would not recommend this airline. I paid and bought extra 15kg for my flight. When I went to check in I was told to go to the gate. When I went to the gate they told me that my bag was 9kgs which is 2kgs over approved limit. The women at the gate was rude and didn’t listen to me,  and said I had to pay $65 for the 2kgs. This was a 6am flight. Horrible customer service and this is how they make money by ripping people off. ",Business,Economy Class,1,1,1,,1,1,1,no
jetstar airways,Gordon Bradford,2020-03-09,Not Verified |  Queenstown to Sydney. The worst check in experience it seems possible to have. The mobile app doesn’t work but even if users did it would be pointless. There was on airport check in counters but only 2 people on the counter to check in 3 flights! Took over an hour from printing boarding passes to be able to drop our bags! If you are going to get people to check in themselves then why not just run a single bag drop lane? It makes absolutely no sense. By the time I got on the cramped and uncomfortable aircraft I was so frustrated that I will not ever fly this carrier again. Will much rather pay a little bit extra and use Virgin or Qantas,Couple Leisure,Economy Class,2,1,3,1,,1,2,no
jetstar airways,W Richards,2020-03-08,"✅ Trip Verified | 1/28/2020 we flew from Melbourne to Sydney JQ526. The flight was late about one hour. We told the counter rep at Melbourne that we needed to catch next flight JQ3 and didn’t have enough time to transfer due to the delay. We asked them to transfer our luggages directly to our next flight because our next flight is also Jetstar. They told us they couldn’t do that. When we got Sydney airport and rushed to Jetstar counter. They charged us $140 for two luggages. We have traveled so many international flights and always have one free checked bag. We were already late due to your delay and took about 20 minutes to check in and pay luggage fee. Fortunately we did catch our next flight from Sydney to Honolulu. When we arrived Honolulu, we found our two luggages missing. We spent one hour to file the paperwork. On 1/31/2020, we got a call from Portland, Oregon International Airport (PDX) Alaska Airline counter on 1/31/2020. They told us that our bags arrived at PDX and asked us to contact Jetstar and make arrangement to pick up (because Jetstar doesn't have any contract with Alaska Airline to deliver missing bags to customers). We discussed options with Jetstar luggage reps several times and spent over three hours on the phone. Finally, they gave us three options: 1. We can go to PDX and pick up the baggage ourselves. 2. Ask Alaska Airline to make arrangement to deliver the baggage. Alaska told us they could not do so since they don't have contract with Jetstar. 3. Arrange a third-party courier to pick up. Jetstar will reimburse cost with any of above options. After we considered the above three options, we decided to pick up the baggage on our own. We live 70 miles from PDX and it takes us about 1.5 hours one way to PDX. We left home at 5:30pm after work and came back at 9:00pm. We spent three hours on the road and half hour at PDX. We have been working the reimbursement with Jetstar since 2/1/2020. They asked us to complete the statutory declaration. We did. After all time we spent, they are only willing to reimburse us mileage cost and no drive time reimbursement. They don’t follow through their commitment. This is our whole experience with Jetstar.",Couple Leisure,Economy Class,1,2,1,1,1,1,1,no
jetstar airways,Sarah Spangenberg,2020-03-07,"Not Verified |  Christchurch to Auckland. The worst service, flight delayed with more than 3 hours. While awaiting I had to go and ask for regular updates. Staff was rude and laughed at me while getting upset. When laying a complaint they ask how they can help or make it better I said that they should put us on a later flight Sunday as they already took 3 hours of my time spend with family. They said they can't do that without additional cost. Don't ask me what can I do and then say no. Absolutely useless only gave a 1 because I can't give a 0.",Family Leisure,Economy Class,1,1,1,,,1,1,no
jetstar airways,Edward Tapley,2020-03-06,"Not Verified |  Melbourne to Sydney. Charged $65 at the gate for being a tiny bit over the 7kg allowance. If this charge was for any other reason other than the obvious, opportunistic revenue gathering, they would also be charging the people whom they deem to be over weight for the extra kg’s they’re carrying. I do not feel this silly $65 charge is at all fair. Plane was then delayed because a tire was worn out and needed changing once we had all boarded. Nice to know they are on top of routine maintenance. Fingers crossed. After spending the last few years in Europe and having taken over 100+ flights on all major and budget of airlines I have to say Jetstar is my least favourite by a long shot. They won’t Even without a multi year struggle pay their ground staff a fair wage. A totally soulless enterprise void of care for anything but it’s bottom line.",Couple Leisure,Economy Class,1,1,3,,,1,1,no
jetstar airways,Juan Marco,2020-03-06,"✅ Trip Verified |  Sydney to Ayers Rock. When doing my check-in we board 2 bags weighing around 22/23 kgs. each (I had in my contract 30 kgs each). Nobody asked about my 2 hand-bags. When waiting at the gate, they call to weigh hand-bags. They said it was 8 something kgs each and we had to pay 65 AUS$ or they wouldn´t allow boarding. I tried to explain that must be said on check-in but the lady on duty in a very unfriendly voice said ""pay or move away"". I did pay and later on I watched our flight was almost empty. It´s not a question of weight, just a question of collecting money.",Couple Leisure,Economy Class,1,3,3,3,,1,1,no
jetstar airways,Jono Stewart,2020-03-02,"✅ Trip Verified |  Wellington to Auckland. Have flown with them a few times, many of which have been delayed by hours for no good reason. Terrible airline with shocking customer service. I never look forward to flying with them and recommend you avoid using this airline.",Solo Leisure,Economy Class,1,3,1,1,,2,2,no
jetstar airways,Kamilla Haufort,2020-03-02,"✅ Trip Verified |  Melbourne to Sydney. JetStar has the most horrendous service, they cancel flights and delay passengers so they can fill plane all the time and I don’t understand how this is legally or ethically seen as acceptable by a business but also under Australia law. The staff are uncaring and rude probably because they have to lie through their teeth on a daily basis. My flight has been delayed by over an hour and as I’m sitting here looking on the board it is blatantly obvious that two flights have been crammed together. This is not ok. Never flying with this horrendous airline ever again. Highly recommend you don’t either.",Solo Leisure,Economy Class,1,1,1,,,1,2,no
jetstar airways,R Dalameeni,2020-03-02,✅ Trip Verified |  Brisbane to Mackay. I’ve faced a bad experience in the early morning with Jetstar officers at Brisbane airport. This ruined my whole travel mood. They charged me extra $65 for my laptop. They said the carry on luggage which is 7kg should include the laptop as well.  But Jetstar having another procedures. They should have clearly mentioned it in their website. Because the students usually carry their laptops with them. If they mentioned it we could have get another 5kg extra for just $10-$20 rather spending $65. Horrible service. I never ever travel with Jetstar again. ,Business,Economy Class,2,2,3,,,1,2,no
jetstar airways,Kaili Matthews,2020-02-29,"Not Verified |  Worst customer service ever. I am writing this on behalf of my dad who was meant to fly from Perth to Melbourne this morning 8am to get to Melbourne in time for a meeting tonight at 6pm. However the flight got cancelled and apparently the only flight available to rebook him on isn’t until 3:15pm this afternoon with Qantas, meaning he will miss his meeting. This “only flight” available however is a load of lies as there was another Qantas flight available at 9:15 plus multiple virgin flights but apparently it’s impossible to book onto these flights. So I suggested how about I personally book him onto one of these flights, because For some reason they can’t do that, and they pay the difference in price but no, they can’t do that either.  I get that it’s a budget airline but at the very least you would expect them to put them to rebook passengers on time appropriate flights when they are the reason passengers can’t catch their original flights.  Absolutely appalling service by people who despite being a budget airline do not care about the little people, only the weight of what is in their pocket.",Business,Economy Class,1,,,,,,1,no
jetstar airways,S Marlase,2020-02-26,✅ Trip Verified |  Melbourne to Bangkok. Missing luggage. Waited 45 mins for luggage. Spoke to jetstar representative she claimed and confirmed luggage in Thailand and I have to wait as it coming. All passenger claimed and left. Waited another 1 hour Jetstar representative confirmed 4 times with my baggage ticket number that's it's arrived please wait. Requested to send to hotel was refused. After that again checked and said to me that's luggage is in Melbourne. The worst ever customer service by jetstar.,Business,Economy Class,1,1,2,1,1,1,1,no
jetstar airways,Lily Li,2020-02-26,✅ Trip Verified |  Hobart to Sydney. Jetstar is purely money-oriented company! They did not refund airfares to Chinese traveller who are banned from getting into Australia due to the outbreak of the prevailing virus. Other flights & hotels have the same non-refundable policy. However they did refund money to customers. It shows the characters of Jetstar. Booked two Jetstar flights via expedia. Didn't have any experience with Jetstar before. Will never deal with anything with Jetstar. ,Family Leisure,Economy Class,1,,,,,,1,no
jetstar airways,M Pia,2020-02-18,✅ Trip Verified |  Queenstown to Auckland. Beware of luggage fees! Make sure you buy exactly what your bags weigh before you get to the airport. Once checking in they charge $15 per KG extra than what you originally paid for.,Family Leisure,Economy Class,3,2,4,1,1,3,1,no
jetstar airways,Rebbekka Smith,2020-02-11,"Not Verified |  Adelaide to Coolangatta. Ridiculous lack of communication from Jetstar and last minute cancellation of flights for no good reason! I had to travel for my dad’s funeral and having my flight cancelled with little notice added to the extreme stress, anxiety and trauma I am experiencing. Had to book another flight and spend another $200! Their prices may seem low but you’re better off spending the extra few bucks for an airline who will actually provide good customer service and won’t randomly cancel flights.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
jetstar airways,J Mansell,2020-02-11,"✅ Trip Verified |  Melbourne to Tokyo via Gold Coast. Appalling experience that will be my last, given that I return from Japan this week. My flight was canceled at Melbourne airport on the day The flight was supposed to depart, just after I drove 5 hours from my hometown. I then spent around 6 hours with 4 different calls to Jetstar trying to sort it out, as they were refusing to talk to passengers at the airport. They rescheduled my flight the following day and said that I would have my extra legroom that I had booked in advance. Got on the flight the following day to Japan and was put in a regular seat and I’m a person who is 187cm tall. Worst flight of my life. Felt awful after arriving in Japan. This all happened on the 10/12/2019 when there was a “global outage” which was said by the staff on the day some 3 hours after my flight was scheduled to leave. Thank you Jetstar. Will never consider you for another flight and will let everyone I know know that they shouldn’t fly Jetstar either.",Solo Leisure,Economy Class,1,1,3,2,1,1,1,no
jetstar airways,Sherrin Blum,2020-02-10,Not Verified |  Flew with Jetstart to Bali back in May 2019 and they cancelled our flight home to Melbourne and couldn't get us on a flight for 10 days back to Melbourne. My husband and I missed two days of work and spent approximately $1400 with another airline to get home. Jetstar refused to refund our flight and would only give us a voucher. Had no desire to ever travel with them again but then would have forfeited the $720 voucher. Ended up using the voucher to go to Hobart for the weekend. Jetstar cancelled out flight going home to Melbourne. Spent 40 minutes on the phone trying to get another flight home. Got one 9 hours later then that flight was delayed by 40 minutes Arrived home at 1.30am and had to get up for work at 6.15am so extremely tired for work that day. Have had a couple of flights with Jetstar over the years and every single one has been delayed. Will never fly with them again. Was advised by Jetstar they do no guarantee their flights.,Couple Leisure,Economy Class,1,1,1,,,1,1,no
jetstar airways,Christopher Wichmann ,2020-02-06,"Not Verified |  Jetstar pushed flight back 6.5 hours with less than 24 hours notice (informed at 6.30pm) with the first flight leaving at 6am from Avalon, giving no options for getting back to Avalon. A drink offered as compensation, even though I had to buy dinner at airport, not to mention cancelling evening plans. Giving adequate warning to change plans would have been fine, offering to compensate adequately would have made me potentially consider using them again. ",Business,Economy Class,1,2,2,,,1,1,no
jetstar airways,N Keane,2020-02-05,"✅ Trip Verified |  Booked a flight from Brisbane to Tokyo for the end of March. Within a month, the flight itinerary changed three times. At first the changes were only be a few minutes. Then I received a change a few days (dates before and/or after the original booking). I do not live in Brisbane, which means I would have had to either pay to change my connecting flights, or pay for several nights accommodation. Also, it affects my Tokyo accommodation. Due to the frequent changes, I could not gamble on whether Jetstar would stick with the new proposed dates or suddenly switch them again. I understand that flights are set to change, and this is forewarned upon booking but the sheer frequency and drastic shifts are unsettling - especially being so close to the departure dates. I requested a refund, which I was permitted. Then followed up by filing a complaint. The complaint was handled by automated sympathy messages and a declaration that it is not Jetstars responsibility as it is already outlined in the policy. These changes can end up costing travelings severely to change flights, book and rearrange accommodations, and other expenses.",Solo Leisure,Economy Class,2,2,1,,1,1,3,no
jetstar airways,Alex Warland,2020-02-02,"✅ Trip Verified | Flew Sydney to Melbourne - JQ527, then scheduled to fly to Perth on JQ970 two weeks later. SYD - MEL flight was good, and I can't see myself ever paying extra to fly QF or VA for an hour hop. Everything had to be paid for, but honestly, I didn't mind - you close your eyes and you're there. Seats themselves were not very well padded, but that's to be expected. Legroom was ideal, coming from a semi-tall bloke. Bags came out quickly, had an on-time departure and arrival, service was great. That's to be expected, and from someone who had never flown them before, I felt that what everyone always says about them is misguided - it's a budget airline after all. We took the Skybus from St Kilda to Tullamarine - the last of the day @ 8 pm, so we had to wait around the airport for a bit. However, for a $20.50 fare for two adults (special), the convenience and not having to catch public transport was worth it. Check-in at Tullamarine was easy, as was bag drop, went through security, only to find our flight had been cancelled due to the crew timing out (read - legally worked too long that shift to be able to operate the onward flight) - so, back through the terminal and waiting in a line for help. Thank god we got there when we did, because the queue stretched for ages right after we arrived. The good thing is, it's super easy to change your flight when it's cancelled. We originally changed our flight to a 6:05 am departure with Jetstar, but seeing the provided accommodation was in Preston - a good 45mins away by taxi, we tried to get a better flight - also seeing that people had been able to change to Qantas flights. They are constantly loading more flights and options into the system in the event of a cancellation, so we asked to see if there was anything better they could do for us, and it turns out that there was a Virgin flight the next day leaving at 9AM. This suited us, and we were set. The accommodation they provided was great - fairly modern and gave us meal vouchers to use at the hotel - we used them for breakfast, which was okay, but I would use them for dinner depending on when you need to go there if you're in the same situation. They also reimburse you for any taxi services you need to get to and from the airport - however you need to coordinate this yourself after the journey is done. However, the lady coordinating the giving out of hotels at Tullamarine was rude. Too sassy for her own good, we tried making conversation with her and all she could do was give snarky comments back - when she was literally doing her scheduled job (write people's names down on a list), at her normal shift time. We're the ones being delayed here - you're getting paid. Cut the attitude. However, everyone else at the service desk was friendly, which was good. I wouldn't hesitate to fly Jetstar again given my experience on the first flight, but it's also good knowing they have a good system for cancellations - you're covered even if they're unable to fly. And, for paying $150pp incl bag, getting a free hotel, taxi service, and a widebody Virgin flight the next day with inc food and entertainment was great value for money. Thanks for cancelling my second flight, Jetstar. It couldn't have gone better, for me at least :)",Solo Leisure,Economy Class,7,3,4,,,4,5,yes
jetstar airways,Samantha Heath,2020-01-31,Not Verified |  Honolulu to Hobart via Sydney. Jetstar took my money for bags and seat assignments then changed my flight to a Qantas flight and told me I could not get any seat assignments until I check in day of. It is a 10 hour flight that I have no control of where I sit. Will absolutely never fly with them again.,Couple Leisure,Economy Class,1,,,,,,1,no
jetstar airways,E Merson,2020-01-30,"✅ Trip Verified |  Sydney to Adelaide. Terrible customer service. Baggage policy waived for some passengers and not others. Very disappointing, after I complained head office thought it was okay for staff to waive policy for some and not others.",Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
jetstar airways,David Batten,2020-01-26,"✅ Trip Verified |  
Queenstown to Auckland. Our experience with Jetstar Airways on a flight in New Zealand was very disappointing due to the disruption in the flight, the subsequent lack of communication, and the promises of staff that were not supported by corporate. Jetstar experienced a countrywide failure in their computer systems causing manual processing leading to delayed flights. Our flight was delayed over 4 hours causing our connection to the US to be missed. There was no later flight, so an overnight stay was required. There was no communication about status - the flight boards were not updated. In fact the board showed that we had arrived, when in fact we hadn't even left. I was not able to pursue changes with the connecting flight airlines because they showed the flight on time.  Upon arrival in Auckland I was informed we would be transported to a hotel and provide meals. Later I was told the transportation would not be provided but we could take the Skybus and submit expenses for reimbursement. I asked if there was more than one hotel for the brand and was told no. When I got to the Skybus counter, I was asked which of the two hotels for that brand. I went back to the ticket counter to get the specific location, and by the time I returned we had missed the bus. Upon arrival in Auckland there was a long (1km) walk to the hotel. Upon checking out the next day we were advised that the hotel was paid, and a $30 credit for meals was applied. The latter in direct conflict with written policy that it should've been $60 and further that the airport representative stated that would not be limited to $60. Upon return to the airport the next day, there was no one available to handle the reimbursement request so we submitted the request for expense reimbursement online ($167). After waiting over a week past the processing timeline I followed up via chat. At which time I was advised that they would not support reimbursement of any kind despite the statement of staff. No avenue for escalation was provided. I accessed their chat complaint system, uploading all of the original documents supporting the reimbursement request. I was on the chat for 2 and ¼ hrs. and asked redundant questions and then to be advised there is no reimbursement. At one point the individual stated there is no reimbursement when in home city, which was blatantly wrong as it was clear my home city is in the US. Thankfully, Jetstar did arrange and pay for the hotel as they obviously acknowledged the need. But the rest of the response was not worthy of your trust and patronage.",Couple Leisure,Economy Class,1,3,3,1,,1,1,no
