airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
silkair,Elaine Loh,2019-10-23,"✅ Trip Verified |  Kuala Lumpur to Singapore. The boarding time stated was 1.30pm but after accumulating nearly a full plane load of passengers in the queue, a change of gate was announced at 1.50pm. We boarded late, which ended up in a late departure. On board, the seats were acceptable with good recline. However, we were on board with a huge group of Chinese tourists, they reclined seats before take off, get up to go to the toilets whilst the plane is taking off, stood up and got their bags before the plane stopped. Cabin crew tried their best to control the mayhem but simply gave up towards the end of the ride. The ride was uncomfortable and felt dangerous due to safety violations of passengers. Although many things are out of SilkAir’s control, I think it would be good if SilkAir gives proper training to the air stewardesses who make announcements. We can never really understand what they are saying because they either fake an American accent but do it so badly that their words are all jumbled up and unclear.",Family Leisure,Economy Class,5,3,3,,,4,2,no
silkair,Elaine Loh,2019-10-20,"✅ Trip Verified |  Singapore to Kuala Lumpur. Boeing 737s are always a bad plane to board, so this wasn’t comfortable but this is the same for every 737 flight. Boarding was very strange. We were asked taken to board via bus - but oh my, how we were packed in. Flight was not really comfortable as the plane did not cool down enough. Drink service only - coffee, tea, juice or water. Good that it is such a short flight though.",Family Leisure,Economy Class,6,3,4,,,5,4,yes
silkair,E Beale,2019-10-12,"✅ Trip Verified |  Cochin to Singapore. The positive is that we left and arrived in good time. However the price does not justify what you actually get. Premium price, very old plane with no personal screens. Note you can download their app to watch a variety. The food was dreadful. Served at something like midnight, I opened the foil and recoiled. It was that bad. Fortunately I kept dropping off to sleep which helped the flight pass faster. Overall if I was choosing this route in future I would just go with the cheapest option as SilkAir is really very ordinary.",Family Leisure,Economy Class,4,2,2,1,1,2,1,no
silkair,Jay Kim,2019-08-16,✅ Trip Verified |  Kuala Lumpur to Singapore. Terrible. It delays all the time as normal LCCs do. They tend to being a little better than the other LCC but it has nothing different. No one apologize for the inconvenience caused by the flight. I don't know why I should take this LCC though I purchase ticket from Singapore Airline all the time. There is significant difference between the two brand and it causes obvious minus for the customers paid premium. Please don't use the poor option because of cheap cost.,Business,Economy Class,1,2,2,1,1,1,1,no
silkair,R Bahamit,2019-05-19,"✅ Trip Verified |  Manado to Singapore with SilkAir in October 2018. Singapore Airlines may be the best airline in the world but its customer service is surely the worst! I called the customer service on 2 different occasions. In both occasions, it was not long until a representative picked up the call, but soon after I shared my enquiries, I was asked to wait for unreasonably long. And while waiting, I was put on hold. In the first occasion, I was put on hold for 46 minutes. Today, I was put on hold for 22 minutes when the whole call was 27 minutes! I wonder what took them so long to find my reservation. Lesson: Never ever call the SIA Customer Service. You may have saved some time by going to their office instead. I have done it a few times. The SIA office is far more efficient than the customer service line.",Solo Leisure,Economy Class,3,1,1,1,,1,2,no
silkair,Kah Kay Au,2019-05-18,"✅ Trip Verified |  SilkAir is a subsidiary of Singapore Airlines. It recently started a 4-weekly service to Busan, South Korea. The outbound flight is a red eye flight which arrived early the next morning. As it was a late night flight, only drinks and snacks were served after take off. A simple breakfast was served before arriving into Busan. There is no personal inflight entertainment system on the B737-800. Instead, passengers have to stream movies and music over their personal devices via the SilkAir Studio app. The problem is that if you do not have earphones, you won’t be able to listen to the soundtrack. There is an overhead TV screen showing Korean comedy series. Nobody was paying attention to the TV as most passengers were asleep. I was seated in the exit row so the leg space was generous. However, the same cannot be said of the other rows. Being a service to Korea, there was a Korean flight attendant among the 4 serving the economy cabin. They were pleasant and efficient but somehow lacked the finesse of their counterparts in Singapore Airlines. SilkAir will be absorbed into its parent company Singapore Airlines in due course. It is in need of a re-branding and overhaul to its cabin product.",Solo Leisure,Economy Class,6,4,4,3,1,3,3,yes
silkair,Patricia Carvalho,2019-05-14,"✅ Trip Verified |  I had the worst experience with SilkAir flying from Singapore to Dili-Timor. Not only my suitcase was delayed for one week, as they initially refused to take responsibility and pay any kind of expense. Silkair's representation in Dili did not contact me once with information on the location of the baggage. After more than one month of discussing this issue with costumer service, I was offered the compensation of 75 dollars as a token of apology for spending a week in Dili without suitcase on a business trip. ",Business,Economy Class,3,1,1,,,1,1,no
silkair,P Gandijaya,2019-03-18,"✅ Trip Verified |  Surabaya to Singapore. Bad airline, bad punctuality, not worth the price. Silkair has always prided themselves to be able to get the passengers to the destination on time. However after multiple times of boarding their flights, paying top dollars compared to other airlines,  this airline is not worth the money. Cabin is at most average. It is clean, but it is not exquisite. Service is standard. But the biggest disappointment has always that they are late.",Business,Economy Class,2,1,1,3,,1,1,no
silkair,Teng Yong Khoo,2019-02-17,✅ Trip Verified | Flew SilkAir from Penang to Singapore. A very good airline with friendly cabin crew members. Foods and drinks provided on this flight are basic but it's still quite delicious and enjoyable to eat.,Family Leisure,Economy Class,7,4,4,4,4,4,3,yes
silkair,L Cooper,2019-01-28,"✅ Trip Verified | Flight was delayed initially from 9.15pm to 9.45pm, then became 10.15pm. No water or snacks given for the delay, only apologies. I chose Silk Air expecting to be punctual whilst other budget airlines serving Singapore to Penang route all boarded on time. Such a disappointment. Seat was ok and good enough for a  short flight. SilkAir has no personal IFE. Cabin crews were not bad. Food is terrible, only a wrap with fruits (the real fruits are only 3 slices of watermelon while oranges are sweetened can ones). It is ok to buy this flight if there is a promotion, if not better buy budget airlines.",Solo Leisure,Economy Class,6,4,3,1,1,3,2,no
silkair,L Xu,2019-01-28,"✅ Trip Verified |  Singapore to Wuhan. In general the service is satisfied. However, I can't agree that it's value of money. The price level of SilkAir is almost as its parent company Singapore Airline, but the cabin service is too far away from what its price suggests. I ordered noodle in this flight and the taste was plain. The only memorable thing was they do serve ice-cream. And the seat space was as narrow as budget airline. I couldn't believe that's what a Singapore Airline full service subsidiary looks like.",Business,Economy Class,4,1,4,1,1,5,1,no
silkair,B Neale,2019-01-17,"✅ Trip Verified |  Singapore to Luang Prabang. Knowing ahead we had downloaded the SilkAir entertainment on our iPads as it would have been a boring 3 hr flight. We boarded efficiently and the aircraft left on time. Not so slick as their parent company Singapore Air, and the cabin felt old and basic however it was fine for a short flight. The refresher towels were cold and in a pack. We were given a meal, it was not very nice but that wasn’t important.  We returned from Vientiane and again it was okay, Not special but we got there and returned with no stress.",Couple Leisure,Economy Class,7,3,3,2,3,3,3,yes
silkair,T Bursen,2018-12-23,"✅ Trip Verified |  Singapore to Male. Lounge in Singapore was very crowded, food choice was ok but quality not great. Very weak internet connection. Boarding was efficient. Very old and dated aircraft with old recliner seats, for almost 5 hours flight not great. Service was not convincing, very slow but friendly. Food ok but not really good, more like Economy Class food. I would choose them only if no better option available, hopefully they will invest when they integrate into SQ.",Couple Leisure,Business Class,4,2,2,1,3,1,2,no
silkair,T Yee,2018-11-25,"✅ Trip Verified |  Singapore to Kota Kinabalu. Early morning departure flight from Singapore, flight crew were on their first leg and looked fresh and cheerful. Going out on the Boeing 737-800 and the flight was half empty, hence was lucky enough to have the side seats free which no doubt contributed to the overall sense of luxury. SilkAir B737's are decked out in an airy, light decor but the seats are a little bit spartan, with only the drop-down table and a large expanse of plastic moulding, which allows you to store any loose items you wish (and no doubt, forget about them when you depart). Legroom is adequate, if nothing to write home about, but certainly bit better than budget airlines, while the B737 is always a more width constrained than the A320. Pre flight service included face towels (disposable packets) and offers of newspapers. Despite a half full flight, they had run out of meal choices by the time they reached me, but small matter, the food was never going to be the reason to fly, anyway. Entertainment was via SilkAir Studio - bring your own electronic device, and stream via wifi. I was slightly amused to see that the music choices hadn't changed at all in the last 6 months, though I would guess that the movie options must have changed. The biggest downside is the limited toilet capacity at the rear - small, cramped, and if you are on a full flight, there will be endless queues. Not so on this flight, though, and we landed on time, uneventfully.",Solo Leisure,Economy Class,7,3,4,3,3,4,3,yes
silkair,Ralph Jones,2018-10-27,"✅ Trip Verified |  Penang to Singapore. A nice regional airline that shares the relative same standards or at least approach as its big sister, Singapore airlines. Cabin staff speedy and attentive. A small breakfast pastry and fruit with coffee served on a short hope one hour flight. Captain kept us updated particularly for those with short connecting windows. Planes a bit old and shabby but apparently large investment coming soon to this small airline.",Business,Economy Class,9,5,5,3,,5,5,yes
silkair,Dereck Wright,2018-10-09,"✅ Trip Verified |  Davao to Singapore. I have had no problem with Silk Air until 6 October when I was returning from Davao. The trip was fine as normal, however somehow my luggage, one bag, did not leave Davao airport in spite of checking in almost 32 hours before take off and seeing my bag complete with baggage stickers having been applied by check in staff and seeing the bag depart on the carousel. The non arrival of my bag at Auckland Airport caused me no end of distress as aside from clothing it contained my toiletries and important medication.",Solo Leisure,Economy Class,4,2,4,4,,1,4,no
silkair,Aime de Dieu Nkossi,2018-10-01,"✅ Trip Verified | Based in Germany. I flew with Silkair in economy from Phuket to Singapore on September 22th, 2018. For only one hour and a half flight (short haul flight), I must admit that I was really impressed about the very good service on board. We had two complete menus to choose and many kind of drinks for free. Enough space between the seats and the stewardesses was really friendly. Unlike for flights within Europe, I am no more used to that. We usually get at least a small sandwich or snack. By low cost airline, we need to pay extra if we want to get something to drink or eat. It was great pleasure for me to take this airline.",Solo Leisure,Economy Class,9,4,5,5,3,4,5,yes
silkair,Nilesh Bartlett,2018-08-06,"✅ Trip Verified |  Colombo to Singapore. The check in at Colombo was extremely pleasant and the agent went above and beyond to ensure I had the seats I wanted, however this was the end of anything good about Silk Air. I found the crew to be robotic, unfriendly and rude. Meal service is mediocre.  The worst part about Silk Air is that there is no entertainment, besides the app. Silk Air has disappointed me in the past but this trip with them is my final one. The cabin ambiance is depressing and they need to step up their game.",Business,Economy Class,3,3,2,2,1,5,2,no
silkair,Y Han,2018-07-25,"✅ Trip Verified |  Singapore to Kota Kinabalu, my first experience of the SilkAir B737-800 product. Boarding was by zone number, and uncomplicated. I had the luxury of an empty seat next to me, so that made a difference when I took my seat. First impression was of fairly simple but clean-looking cabin environment. Seat backs were sculpted plastic and very basic, with only the tray table and a deep plastic pocket to lose your belongings in. The B737 always strikes me as a rather more cramped cabin than the A320; and so it turned out when checking Seatguru, with 1 inch less pitch and seat width than the A320. We were given cool towelettes and offered newspapers before takeoff, and a hot meal appeared (chicken spaghetti, which proved a bit difficult to eat for obvious reasons). Entertainment is available by the SilkAir Studio, and the choice of music proved disappointingly poor, although more movies appeared available. Service was generally friendly and efficient, and we landed feeling at least half human.",Solo Leisure,Economy Class,7,3,4,4,3,4,3,yes
silkair,B Walters,2018-07-09,✅ Trip Verified |  Myself and my husband booked a flight from Singapore to Cairns. We believed that we were flying with Singapore Airlines (the price reflected this). Then we got on the plane and there was no onboard entertainment. Let me clarify. There were a couple of screens throughout the plane with Asian entertainment. No headsets were offered. The cabin crew were not accommodating and when asked for a drink (Diet Coke) I was made to feel like this was an imposition. Further to this they returned with a cup. Not even a can. The first offer of a drink other than an orange juice or water was at least 4 hours into the flight. I would not recommend this airline. I am disappointed as I have travelled with this airline multiple times and always had a great experience.,Couple Leisure,Economy Class,4,3,1,2,2,3,2,no
silkair,Nilesh Bartlett,2018-07-08,"✅ Trip Verified | Flew with Silk Air to Colombo from Singapore for the second time this year and nothing has changed in 5 months. The food is palatable but insufficient and nothing exceptional. Aircraft mainainance is practically non existent. There is no inflight entertainment except that you can purchase the Silk Air studio app and watch a limited range of a fairly pathetic selection of movies. The flight crew however are very friendly and can be chatted with easily. In short, Silk Air should not charge its premium fare because it is practically a budget airline with free meals and marginally better legroom. In conclusion a dissapointing experience and forgettable to say the least.",Business,Economy Class,4,3,4,3,1,3,1,no
silkair,Alan Coles,2018-06-27,"Not Verified |  We flew SilkAir from Singapore to Kuala Lumpur on May 7th. Newspaper given on aircraft, comfortable seats for my wife and I near wing. Attentive crew, refreshing towels handed out. A short flight, nearing Kuala Lumpur we struck turbulance causing the plane to drop slightly. The flight attendants immediately sat in seats in front of us, staying there until we landed No announcement from flight deck. Overall a great flight, clean plane, good service, Our return flight to Singapore was on May 16th. Once again a good flight, short, no complaints We enjoyed this airline, and we would fly with them again.",Couple Leisure,Economy Class,10,5,5,4,,5,5,yes
silkair,Colin Loh,2018-06-20,"Not Verified |  Singapore to Luang Prabang. Legroom is ok for this aircraft, however taller people will have slight difficulty. But is was understandable for A320 economy seats. Crew were attentive. Meal serving was sufficient for this route. A hot meal, followed by ice cream as dessert. Pea snacks before landing. There’s no personal screen, and you have to use your own tablets or phone. Entertainment selection on SilkAir studio was limited and not latest, however good enough to keep you occupied throughout the flight. For Apple user, remember to download their app first before boarding to enjoy the entertainment. Overall, it was a pleasant flight, given the amount you paid for.",Solo Leisure,Economy Class,9,4,5,4,3,4,2,yes
silkair,Winlynn Choo,2018-05-20,"✅ Trip Verified |  Penang to Singapore. I was arriving to Singapore on the delayed MI349 on last Saturday (12-May-2018). I always trust SIA would handle my baggage properly as compared to other airlines. While getting my luggage covered with luggage cover, and with my trust with SIA companies, I did not check my baggage when I was still inside the airport. I took a Grab home, took my dinner before I was to unpack my stuffs. I got terribly shocked to look at how my luggage was broken. When I opened the cover, it is all cracked inside from the adjustable handler until down 30% of my luggage. I did not place much stuffs inside my luggage, but spare luggage and clothes.  I contacted the customer service through the online form provided on the same night, and followed up again on 16-May-2018 (Wednesday), no news from SilkAir at all! I have tried to call SilkAir, but keep getting the wrong information online. It is one week since I last arrived and complained now. Still no sign of following up. The fare is not justifying on what we can get. ",Solo Leisure,Economy Class,2,3,3,3,,2,1,no
silkair,H Kang,2018-05-06,"✅ Trip Verified |  Penang to Singapore. So disappointed for Silkair, as it's slogan ""Joy to fly"", but I do not agree to that. This is mainly because the cabin crew are not nice, it doesn't deserve as a best regional airline. Penang is one of the most important route for Silkair, however, the ground service only open 2 hours before the fight, the staff open the counter 10mins later and the staff work slowly, I am Silver elite for Singapore Airline and already web check in, but the staff use more than 10 mins to handle my luggage and give me the passport. For the food, only provide a sandwich. I take AirAsia from SIN to Penang, the experience is much better even it's low cost airline. ",Solo Leisure,Economy Class,2,3,1,3,2,1,1,no
silkair,Nuti Damrongphatr,2018-04-20,"✅ Trip Verified |  Singapore to Manado. Both flights are on reasonably new Boeing 737-800. Crews are great and nothing is too troublesome for them. I ordered the meals from “All-time favorite” menu in advance and are very satisfied with quality and quantity on both flight. Toilet are kept clean and dry at all time and I believe that it was clean after every usage. Lounge in Manado has changed to Concordia lounge which is fantastic comparing to Bunaken lounge in my previous journey. Outgoing flight show quiet comedy on the screen, while the returning flight provide iPad to everyone as they want to keep cabin dark for passengers who choose to sleep. Some negative point is that seat in the 737 seemed to have less seat pitch, less recline and less comfortable than their A320 fleet, and the aircraft of my returning flight is not properly cleaned. There are a lot of black dust on air condition vent, crevices and even on overhead monitor.",Solo Leisure,Business Class,9,3,5,5,3,5,4,yes
silkair,Simon Green,2018-04-11,"✅ Trip Verified | Flew Kathmandu to Singapore. Budget airline service for premium airline price. As part of Singapore Airlines you pay full SQ price but get nothing like the service. No PEV - download and use their garbage application which simply didn’t work. To be honest I would fly Thai Airlways via BKK. It might be longer in terms of time, however it’s far more comfortable than being crammed into Silk Air. 5 hours on Silk Air passes very slowly indeed. As Krisflyer Gold I would chose Thai Air and Malaysia Airlines over this lot.",Business,Economy Class,2,2,3,1,1,1,1,no
silkair,C Hanardi,2018-03-25,"✅ Trip Verified |  Yogyakarta to Singapore. Flight was on schedule. Most of service on board are good, with enough food and beverages. In flight entertainment has to use own mobile phone, but we have to download the application before on board, because no internet connection on board to download the application by apple store or google play. Airlines need to give more advance information about it before boarding. WiFi on board is only for the in flight entertainment but no internet connection.",Solo Leisure,Economy Class,7,3,3,3,3,3,2,yes
silkair,B Steenson,2018-03-23,"✅ Trip Verified |  Siem Reap to Singapore. Single aisle aircraft, cvery cramped economy seats. Flight departed and arrived on time. Crew member instructions to 3 of us sitting in an exit row were unintelligible. They then dropped the overhead screens and tried to show something that nobody could discern what it was, primarily because they hadn't issued any headsets. Also two separate and polite requests tor arrival cards were ignored as none were handed out. A few fails on this flight.",Couple Leisure,Economy Class,2,1,1,3,1,4,2,no
silkair,H Cai,2018-03-14,"✅ Trip Verified |  Took the 7.55pm flight Singapore to Kuala Lumpur on 7 March. The gate was changed less than an hour from the departure time. There was no one at the initial gate to re-direct the passengers. Only an announcement over the PA system which could have easily been missed. Later, we were informed that there had been a change in plane, therefore change in gate. At the new gate, a plane awaits us. We boarded the plane at the original boarding time. Upon boarding, it was instantaneous that one could feel the air con in the aircraft wasn't working. The entire plane was stuffy. With that poor ventilation and stuffiness, the airline should not have allowed passengers to board. The ordeal begins thereafter, and an entire plane of passengers were left in the stuffy aircraft for the next 3+ hours. In between, a passenger who wasn't feeling well was escorted out. Remaining passengers were left fanning themselves furiously. Though the pilot had the aircon restarted twice, it was obvious that was not in a state good enough to keep the aircraft less stuffy. Air stewardess and stewards could only keep serving iced water and refreshing towels. It was a pathetic state. When asked, the air stewards and stewardess looked clueless on what's going on. After a couple of tries and taxi-ing off from the gate, the pilot and engineers realised that it is not going to work. We were told that they will change a plane at close to 11pm. The next plane was scheduled to depart at 11.30pm. There were further delays to the 11.30pm. First they told us it's 5 minutes delay and we will be allowed to board at 11.35pm. But that was not the end of it. We finally begin boarding only at close to 12am. After we got off the aircraft with the faulty aircon, we were given a pack with pathetic food. Just before we board the replacement flight, we were given a slip of paper telling us that there is free wifi at the airport and we can notify our friends and family of the delay if they are waiting for us at KLIA. Thanks but no thanks. Already too late. Just when we are boarding and we are required to switch of our phones? Brainless move. Good job SilkAir, and good luck. ",Business,Economy Class,1,3,1,1,,1,2,no
silkair,C Bantaro,2018-03-02,✅ Trip Verified |  Siem Reap to Singapore. SilkAir + free access to Plaza Premium Lounge was good while waiting on REP airport which so crowded and stressful. Everything smooth during the flight and nothing to complain for this regional airline from SQ. Definitely choose this airline again for routes that’s only provided by them (not SQ),Business,Business Class,7,4,4,4,4,4,4,yes
silkair,N Bareesh,2018-02-23,"✅ Trip Verified |  Colombo to Singapore on the 737 was acceptable given the duration of the flight. As a regional carrier however, SilkAir fails to meet the mark. Aircraft had dirt on the seat. Catering was barely palatable but acceptable given the regional status. Service nothing special with some staff being nicer than the others. Ground staff at both ends were very helpful.",Business,Economy Class,5,3,3,3,,5,3,no
silkair,V Wasathan,2018-01-30,✅ Trip Verified |  Cairns to Singapore. This was a long and tiring flight on a Boeing 737. SilkAir tries to make the best of a bad situation but the sad truth is that a 7 hour flight requires flat bed seats in Business class and that can be accomplished only in a bigger aircraft like a 777. The seats do not recline enough to withstand a 7 hour flight. The lounge at Cairns is compact but sufficient. The in flight attendants were good but were again stymied by the limitations of the aircraft. There is very limited in flight entertainment. SilkAir must either operate the 777 on this segment or simply hand over this route to Singapore Airlines.,Solo Leisure,Business Class,4,1,3,3,2,3,2,no
silkair,Emmanouil Makris,2017-12-10,"✅ Trip Verified |  We flew with SilkAir from Singapore to Koh Samui return as the last part of our trip from Greece to Thailand. Excellent flights on time, friendly FA and two choices of meal offered on this 1.5 hours of flight. Inflight entertainment just adequate",Family Leisure,Economy Class,8,4,4,4,3,5,4,yes
silkair,Jordan Ng,2017-09-23,"✅ Verified Review |  Singapore to Siem Reap. Flight was about half full, with most passengers seated at the front of the aircraft. Short videos are played from the overhead screens. The crew also announced that SilkAir Studio, the airline's wireless in-flight entertainment is available for this flight. Movies, short films and music options are ample for this short flight time of approximately two hours. Charging ports are available between seats. Only one breakfast option was available with a choice of drink. Meal trays were cleared soon after prior to arrival into Siem Reap.",Family Leisure,Economy Class,8,5,4,3,4,4,5,yes
silkair,Siew Ling Yeo,2017-08-23,"✅ Verified Review |  Took SilkAik flight on 21 Augustfrom Siem Reap back to Singapore. The crew were not friendly and not attentive to passenger. Their attitude was rude especially when clearing the trays from us, without even asking. No smiling faces at all.",Couple Leisure,Economy Class,4,2,1,3,,3,2,no
silkair,Graeme Bray,2017-08-05,"✅ Verified Review |  Half full daytime flight from SIN-CTU with SilkAir. Seats were comfortable with typical economy spacing. No seatback IFE, instead you logged into the aircraft WiFi (no internet) to download an Android APK for their Studio app. Not exactly the most efficient means for anyone not technically minded. The Apple version is available in the app store. Even so, once logged on there was a limited choice of movies, about 8 per genre, and music. Very paired down compared to the Singapore Airline parent IFE. Meal was also a simplified choice of either of two dishes. However drinks were plentiful and free flowing through the whole flight. The quality of the staff was the equivalent of SQ, so no complaints there. My return flight was a full overnight flight, slept most of the way, so was uneventful.",Solo Leisure,Economy Class,8,3,4,3,3,4,4,yes
silkair,John Curtain,2017-06-27,"✅ Verified Review |  I was impressed by my SilkAir flight from Singapore to Koh Samui. Check in was easy. The plane left on time and the service was both friendly and efficient. For a short flight there was a very tasty meal as well. The wine served was very good as well. I was impressed that they offered me another glass of wine! Very little IFE, but it was no big deal on such a short flight.",Solo Leisure,Economy Class,8,3,5,4,2,4,3,yes
silkair,J Biswas ,2017-06-22,"✅ Verified Review |  SilkAir is a sister airline of Singapore Airlines but the similar quality of service is missing. The flight from Singapore to Kolkata was delayed and so was arrival at the destination though the weather was good so some makeup was possible. Very smooth flight but seats are a bit cramped. Food served (dinner) was good though a limited choice. The crew were very friendly and kept attending to every passenger. Toilets were clean and had the basic amenities. However I would prefer the actual SQ airline service over the Silk Air, makes one feel a bit cheated if you have booked the entire flight on SQ.",Solo Leisure,Economy Class,8,4,5,5,,4,4,yes
silkair,P Borschberg,2017-06-08,"✅ Verified Review |  Chiang Mai to Singapore. Departure and arrival was on-time with no incidents to report. Staff was friendly and attentive. The cabin interior, however, had seen better days, and the seats were very worn. Also, leg space was on the tight side with seating size and comfort similar to a budget airline.",Solo Leisure,Economy Class,5,2,3,2,,3,2,no
