airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
scoot,Prabhpreet Kaur,2020-01-29,"Not Verified |  Amritsar to Singapore. I had the worst experience flying with scoot. The staff was very rude. I was travelling with a six months old toddler and instead of showing me some comfort the air hostess behaved very rudely with me. She also forced me wake up my child just so I could find the infant belt she gave me, And warned me that I am liable for the belt. Where as I told her I have not even moved from this seat how can I misplace the belt? But still she insisted on finding it and made me get up from my seat.  If I called for food she refused to give and was very loud and rude.",Family Leisure,Economy Class,1,1,1,1,,1,1,no
scoot,N Goh,2020-01-27,"✅ Trip Verified | Flew Scoot from Singapore to Osaka on a B787. For a budget airline, it was good value. Check in online was easy. Seat width is similar to other full service carrier and are better padded than some. Didn’t order the food or drinks, I eat before boarding the aircraft and fill up my own water bottle. Brought a book to read. Crew were friendly. Can’t really complain for the price I paid for.",Solo Leisure,Economy Class,8,3,5,1,,5,5,yes
scoot,V Cachura,2020-01-27,"✅ Trip Verified |  Singapore to Berlin. 13 hours long flight, no free water, no free food, no free pillow or blanket, no free entertainment system. Cabin crew. didn't speak English to me, and spent most of the time hidden in back part of aircraft. It's not worth it save of the money. ",Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
scoot,Robert Lucas,2020-01-19,"✅ Trip Verified | Ho Chi Min City to Melbourne via Singapore. We were recommended Scoot by our travel agent (former Travel Agent). Scoot does not have an economy class it's more of a cattle class. There was nothing budget about the cost of the tickets and we were prepared for not having a meal on board but could not believe that not even water was provided. First, we were told that we had to pay for it in Singapore dollars, they then relented and said we could use a credit card ($10 min. purchase). The service on board was disgraceful. Before leaving Melbourne I spent a day arranging additional luggage at a cost of $220 and after numerous phone calls they still could not be bothered to send me confirmation - it was left to me to explain it at the airport. Automatic check-in did not work as it kept telling me that information on passport did tot match E-tickets - more drama as consequently we could not print out our luggage tags. All four flights on our trip ended up running late. It seems that punctuality is not one of their virtues (they don't have any). I have no intention of ever flying with them again and will do everything in my power to dissuade all my acquaintance to do the same",Couple Leisure,Economy Class,1,1,1,,,1,1,no
scoot,J Mersin,2020-01-19,"✅ Trip Verified |  Singapore to Trivandrum. I missed my Scoot flight to Trivandrum. I opted a wheelchair as I had physical issues. A lady assistant who took me from the Singapore airlines informed that my flight was delayed and that I'll be taken to the correct gate later. I waited for someone to guide me. As no one came to assist me for a long time, I enquired and realized that my flight was on time and I had missed the flight. I spend 24hrs in the airport. They accommodation they gave was available only for few hours. They provided me meal vouchers and next day's flight ticket. I regret booking this trip. I had to call both the airlines back and forth for all my clarifications, which was very frustrating. ",Solo Leisure,Economy Class,1,2,2,,,2,2,no
scoot,Deepak Prasanth,2020-01-18,Not Verified |  Singapore to Melbourne. I purchased onboard wifi for $35 (200MB) but internet wasn’t working. When I got back home I contacted Scoot for a refund. Scoot customer service is worst I have  come across. It’s been 2 weeks and they haven’t reimbursed the amount paid. It’s so disgraceful that Scoot takes so long to settle such a straight forward issue where even the cabin stewardess lodged a complaint (for internet issues).,Family Leisure,Economy Class,3,1,2,2,,5,1,no
scoot,M  Parenski,2020-01-12,"✅ Trip Verified |  More than week ago, we had trip from Bangkok to Singapore (B777). Comfort of B777 is like standard, nothing special. Definitely there is problem with mobile and website to do online check-in. This doesn't work for DMK airport in Thailand. We had an situation before take off (on ground) and no one from staff were interested with this. we have been informed now we are starting take off procedure, and it's impossible to get up. My expectation where to get priority help from staff. I had to explain all crew members what was the problem in front of all other people and that was embarasing.  I couldn't buy a water due to ""sale is closed"".  My complain to Scoot was sent through website, after more than week I have response: ""during take off it's not allowed to use lavatory"".",Couple Leisure,Economy Class,2,2,1,1,,4,2,no
scoot,T Lee,2020-01-02,✅ Trip Verified |Phuket to Singapore. Not good enough Scoot. After arriving 3 hours early; were informed of 2 hour delay; approximately 40 mins before planned departure. Budget does not mean no charge! Very disappointed,Family Leisure,Economy Class,5,2,2,,,3,2,no
scoot,R Teale,2019-12-24,"✅ Trip Verified |  Our trip to Athens this month certainly met our expectations. Scoot is a budget airline though you wouldn't know it from the attentive ground crew and the cabin crew we had on our flights from Perth to Athens. The best way to enjoy such a long flight (11.5 hours) is what we did by paying that bit extra and having extra leg room seat or/ exit row. It's totally worth it as there is no reclining seat in front of you and the access to get out of the seat makes the journey so much more comfortable. The only negative was the very worn carpet, unusual as it was a fairly new Boeing 787. The plane left on time in both Perth/Singapore and Athens. We will definitely travel Scoot again.",Couple Leisure,Economy Class,8,4,5,2,,5,5,yes
scoot,N Meares,2019-12-17,"✅ Trip Verified |  Singapore to Sydney. For the most part, this airline does what they say on the box. It's a budget airline so you know you'll get the bare minimum unless you pay more which is fine. I was really disappointed with the meal service, I prebooked a ""meal, drink and snack"". They gave me no choice of drink and would only give me a 350ml bottle of water which I think is really misleading.  The meal was served almost immediately after departure for an 8 hour flight and I was told I couldn't  have it later. The flight left at about 0715 and my meal was a lunch/dinner option yet they served it as breakfast anyway. Refusing to give me an option honestly made it seem like they were rushing them out ASAP to get it out of the way since they already had my money, choosing to not care about what the customer wants, and hoping the unnecessarily early meal would lead to me needing a second meal later in the flight. I fly scoot semi-regularly and will never pre-book a meal again as a result. If it's any cheaper to pre-book it's only by about $1-2, so definitely not worth being misled about the drink and then force-fed the second you get on the plane. The stinginess with drinks doesn't even go away in their business class cabin which I've flown a couple of times in the past. They say you get a complimentary alcoholic or non-alcoholic drink, but upon asking for something like a whiskey and coke, you get told that whiskey is one free complimentary drink, so if you want coke it's a second drink you have to pay for! The only other issue I encountered was with the automatic check-in, where it refused to take my bag several times despite it being well within all the relevant limits. However, even with that delay, it was much quicker than with many other airlines so I can't really complain. I can't really fault the airline otherwise, they do pretty good deals and the seats aren't too bad. There's no inflight entertainment but in this day and age, I'd rather download something on my phone. Just ensure you have plenty of power as you'll be charged if you want to use the USB charger in your seat. I wouldn't recommend Scoot for a long journey like Australia to Europe, but for flights up to around 8 hours they're fine, just don't expect much other than a seat and a safe journey.",Solo Leisure,Economy Class,5,3,2,1,,4,4,yes
scoot,A Sharali,2019-12-05,"✅ Trip Verified |  Coimbatore to Singapore. Friendly Check-in staffs (the only positive) in Singapore and in Coimbatore.  Most unfriendly crew i have met. Our group had traveled with 2 children one 1 year and 10 months and the other 2 years and 25 days old. Since my daughter was over 2 years she was given a separate seat and charged fully (acceptable as she has exceeded the age of the infant) Then during the take off they wanted her to sit separately in her seat and wear a seat belt. The kid had slept sitting on her moms lap as the flight's take off time was only by 12 20 am. The air hostess took her forcefully and put her on the other seat and it was a rough time after that. Then the hostess said sorry and accepted to let her sit with the mother. The same thing happened on our way back from Singapore. The steward tried to put my daughter in the separate seat and she wouldn't sit. there was an announcement from the pilot that the flight will be taken back to the gate if the child doesn't sit in the seat. Luckily she slept for a while and we could lean her onto her seat and managed to put the seat belt over her. During landing the crew (4 of them) came stood around us and made sure they woke my daughter up, made her cry and they tried to forcefully make her sit on her seat. I lost it and asked all of them to move away and i was going to complain against all of them when we landed and did so. Other airlines even though they give a separate seat considering the age (2 years) they accept the baby to sit with the parent and give a extended seat belt. But no empathy here. They introduced Scoot as a budget airline. But it is no way cheaper compared to SilkAir. Travel with Silkair was so pleasant.  But Fly scoot such a joke. S$3 for water, S$15 for blanket etc etc. Even the cost is not an issue but the way they treated us was terrible. Sorry this will be my last ever travel with Fly scoot. Wouldn't recommend it to any one.",Family Leisure,Economy Class,1,2,1,1,,5,1,no
scoot,Pramudita Nurmayasari,2019-12-03,"Not Verified |  Singapore to Jakarta. There's no space to put my laptop bag on the top, because already full with cabin luggage. Stewardess also doesnt want try to find out the space. So I should put my laptop bag, my wallet bag under chair, my feet doesnt have space & not comfortable for trip 2 hours. It should be that luggage move to other space and this responsibilities cabin crew to find out.not sacrifice other passenger which pay the same price but got different service. Disappointed with their service.",Solo Leisure,Economy Class,2,1,1,,,1,1,no
scoot,R. Lim,2019-11-30,"Not Verified |  Wuhan to Singapore. I am very disappointed that since Silkair gave up this route to Scoot, the timing of the flight is terrible and that the price is even more expansive then Silkair, considering Scoot is a budget airline. I wish they could reinstate back to Silkair or at least, use the same flight time slot. Otherwise, I am giving up flying Scoot.",Business,Economy Class,2,2,4,1,1,1,1,no
scoot,Kah Kay Au,2019-11-28,"✅ Trip Verified |  Ok this short one hour hop from Penang to Singapore, I chose Scoot. Scoot is a low cost airline. I had the emergency row seat which offered good leg space. There is no personal entertainment system on board. Drinks and snacks are for purchase and I pre-ordered a snack pack comprising a bottle of mineral water, pop corn and chocolates for RM45. I did not have any expectations from a low cost airline so it serves its purpose by getting me to my destination at a low price.",Business,Economy Class,6,3,3,,,3,4,yes
scoot,Rhian Morgan,2019-11-27,Not Verified |  Cebu to Singapore. All went smoothly at check in. On entering plane I mentioned it was my friend’s birthday. The cabin crew could not have been more friendly or helpful. I had hoped for a quick mention but they organised a game which resulted in all passengers singing happy birthday. They were wonderful.,Couple Leisure,Economy Class,10,5,5,,,5,5,yes
scoot,Blazia Lyster,2019-11-22,"✅ Trip Verified |  
Singapore to Perth. Pay the extra $100 and fly with another airline. It's not worth the cheap fares at all! I was misinformed by their customer representative on my baggage allowance and then charged an absurd amount of $400 at the airport to check my bag all due to their misinformation! No one gets back to me when I call the hotline or send an email requesting a refund. Honestly, just save yourself the frustration and pay a little extra so you don't have to deal with the mess that is this airline.",Solo Leisure,Economy Class,1,2,1,,,1,1,no
scoot,F Chow,2019-11-17,"✅ Trip Verified | Singapore to Guangzhou with Scoot. Awful airline, pre-purchased front seat, while check in and boarding, have been reallocate to very rear seat without being informed. Feedback to customer service, their standard reply was that there was an aircraft change. I am 100% sure there was no aircraft change, since boarding ticket and booking detail were the same in flight no. and plane type. Even more terrible is they only refund after you have lodged a complaint, and was just refunded a voucher!",Couple Leisure,Economy Class,1,1,1,,1,1,1,no
scoot,Sean Morris,2019-11-09,"✅ Trip Verified | Singapore to Sydney. Terrible, avoid at all costs TR2 route, the plane had issues had to exit the plane and reboard another. I'd rather poke my eyes out than fly Scoot ever again. Zero communication from crew. I'd rate this company zero out of ten, but it won't allow it so 1 star it is. Avoid at all costs.",Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
scoot,K Han,2019-10-28,"✅ Trip Verified |  Penang to Singapore. Seats are slightly better compared to AiraAsia. However, priority privilege such as board me first was not given after purchasing. Flight experience was acceptable for low cost carrier flights.",Solo Leisure,Economy Class,6,4,4,3,,3,5,yes
scoot,J Lim,2019-10-28,"✅ Trip Verified |  Singapore to Nanjing. Scoot is a decent airline when they're on time, but the problem is that they often aren't, or force you to accept changes in their schedule at their mercy. Scoot offer a wide variety of destinations at a very competitive price point using very new aircraft, but the biggest problem with them is that they change their schedule often.",Solo Leisure,Economy Class,4,3,3,,,1,3,no
scoot,Zalina Jaflus,2019-10-26,✅ Trip Verified |  Our flight TR 465 from Kuala Lumpur to Singapore scheduled to depart on 25 Oct 2019 at 10.20pm was delayed to 11.30pm and then delayed to 12.10am - now they just announced will depart at 1.10am.  Do they have any concerns on passengers inconvenience.,Family Leisure,Economy Class,1,,,,,1,1,no
scoot,N Gan,2019-10-26,✅ Trip Verified |  I was notified early in the morning that my return flight from Bangkok to Singapore had been rescheduled from 1700 to 1925. Since there were no updates during the day I made my way to the airport arriving with ample time to spare at 1630. I was shocked to be told at check-in that the flight was further delayed to 2235. Now I have no choice but to waste 6 hours with nothing more than a spurious apology from the ground staff who appeared just as blur as the frustrated passengers. My simple question to the airline why were there no updates after 0530 ..  is it not common courtesy and indeed normal procedure to keep passengers informed so that even if they cannot do anything about the delay at least they don't have to have salt rubbed in by having to waste time waiting in a crowded and noisy substandard airport? Treating passengers like rubbish.,Solo Leisure,Economy Class,2,3,2,,,1,2,no
scoot,L Machen,2019-10-23,"We traveled as a family of 4 from Taroko to Taipei for return flight to Singapore on Tue 19th Oct 2019. Due to the length of the journey and the numbers of transits we had to make, we were unfortunately slightly late at check in - just before 3pm, 5min late to be precise. The ground staff refused to let us check in and offered no help and advice on the return options. The male staff who claimed to be the supervisor in charge has the worse possible service attitude - he was aggressive and unpleasant. He is the worst service staff I have come across in a very long time. It’s not clear whether he is an employee of Scoot or belongs to a contracting company. In either case he should be replaced because he is a very negative representation of Scoot in Taiwan.",Family Leisure,Economy Class,1,1,4,,,1,1,no
scoot,Anson Wang,2019-10-10,"Not Verified |  Taipei to Singapore. A terrible experience with Scoot. Firstly, it not available to online check in Taiwan, yet there is no warning given at the purchase. My flight was at 23:40, I arrived at 22:15, the check-in counter was already closed. There was still 1hr 15 min away from the flight off. There was no way for me to contact Scoot Taiwan nor I can purchase the next flight at the counter. It was the worst experience ever!",Solo Leisure,Economy Class,1,1,2,1,,1,2,no
scoot,E Kan,2019-10-08,"✅ Trip Verified |  Singapore to Ho Chi Minh City. I realize this is a budget airline so my level of expectation was already quite low. I’ve been flying with them every week for work and the staff, particularly the ones at the ground are one of the worst I’ve seen. Has no organized policy or set manuals- will charge you extra fees randomly or make your life miserable based on how they feel that day.  If you complain, they will not apologize nor will they at least try to look into your issue. All you’ll get is an attitude or even worse they may make your life more miserable.",Business,Economy Class,2,1,2,1,1,1,2,no
scoot,Mitran Kumar,2019-10-06,"Not Verified |  Trichy to Singapore. The flight was delayed 1/2 an hour. The seats were cramped. The food was expensive. The crew was nice, but not motivated. Seats were ok, but not too comfy. But it was worth the price.",Family Leisure,Economy Class,2,1,2,,,2,5,yes
scoot,C Ched,2019-10-06,"Not Verified |  So so so bad. Scoot has rescheduled my flight, not once, not twice, not three times but 4 times! I had to skip a meeting and leave one day earlier to make it on time in Singapore. I must have called the customer service 4 times because of the problems they put me through and when I asked for compensation they just told me the usual ""you have 3 solutions concerning a rescheduled flight"". Didn't even offer an additional suitcase or an upgrade. Just to make it clear, Scoot will provide you with 4 different flights for one day, but will cancel it if is not full and just reschedule your ticket, until there is only one flight a day. Just an advice if you are traveling with Scoot, have your entire day available for them because they will treat their customers as if the only thing they had to do was take their flight. Scheduling is apparently not important. Will never ever ever book with this company again. Not trustworthy at all.",Solo Leisure,Economy Class,1,2,3,,,2,1,no
