airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
singapore airlines,B Thomas,2020-03-29,"✅ Trip Verified | My flight was canceled by Singapore Airlines due to Corona Virus. No transit in SIN possible anymore. They simply cancelled my flights and gave no helping hand to re-book etc. I am booked in Business Class. No refund was granted, only to keep the ticket open for one year. They informed me that if I re-booked to a later flight, a fare difference might appear and I would have to pay on top. This is unbelievable. First they deny any refund, which all other airlines grant, now I also have to pay on top if I re-book to another date. As a frequent traveler and Gold Card Member of Star Alliance, I never expected such behavior from SQ. I strongly suggest not to tolerate such a customer unfriendly style. For me and my company, SQ is not anymore in the traveling list. We will prefer LH/TG going to Europe, and to the US. I am very sorry to write these lines, but other fellow travelers should be aware. By the way the way to get an answer from SQ might take 15-20 days.",Business,Business Class,1,4,4,,,1,1,no
singapore airlines,Larry Reed,2020-03-26,"✅ Trip Verified | Melbourne to Singapore. This was our first time flying Premium Economy and my expectation was for Singapore Airlines was to provide an exceptional experience. Firstly the boarding in Melbourne was good, the ground and cabin crew were friendly and efficient. Plenty of legroom and nice comfortable seats. Noise-cancelling headphones were supplied although my wife had to ask for them as they weren't at her seat. The back of the seat in front was a bit grubby and I used an antiseptic wipe to clean it, there were some other grubby bits around the armrest and tray table. Champagne was offered and gratefully accepted. The meal service was prompt although it was just an economy meal. I was hoping for something a little better as I paid double the economy ticket price. Wine was offered however only one red and one white, I don't like Sauvignon Blanc and that was the only white. I did ask the flight attendant for a Chardonnay and she was very obliging and managed to find a glass for me. Big Plus! The flight was comfortable and the crew were outstanding. It makes a difference when the crew are customer-focused. Overall a good experience. Two things, ditch the Sauvignon Blanc and provide an upgraded Premium Economy meal.",Couple Leisure,Premium Economy,9,5,5,2,5,4,3,yes
singapore airlines,C Gwee,2020-03-23,"✅ Trip Verified |  Jakarta to Singapore. I reschedule my flight the following day as day after is the lock down. I Top up more money for the ticket. I was confirmed on the morning 9.20am flight. However I received a email that evening that my flight for the next day morning was cancelled. Immediately there was no line, only you got to email. I have no choice but make it the next day for the night flight 20.20.  And true enough that morning there isn't any public transport, no taxi that day. I get the Hotel reception to assist. Upon check & reaching home, I learnt to appreciate our Singapore Airlines. They did it. I feel secure upon reaching the Jakarta Airport. A big thank you to Singapore Airlines. .",Business,Economy Class,10,4,5,3,3,5,3,no
singapore airlines,Malcolm Henderson,2020-03-23,"Not Verified |  Auckland to Zurich via Singapore. The cabin staff were fantastic. Courteous, helpful, friendly & professional. Unlike Swissair, who did the Zurich to Heathrow bit on 28 February for me & Singapore to Heathrow bit for my wife on 20 March. Disappeared for most of the flight, discourteous to the point of rudeness, not at all bothered. ",Couple Leisure,Economy Class,9,4,5,4,4,4,4,yes
singapore airlines,Michael Little,2020-03-23,"✅ Trip Verified |  Tokyo Haneda to Melbourne via Singapore. Due to the coronavirus crisis I had to bring my flight forward by five weeks. Once I got through to it, the call centre's staff were efficient in getting me suitable flights. Check-in at Haneda was friendly and quick. The ANA lounge was comfortable with a great view of the runway, although food and drink options were limited due to antivirus precautions. The Singapore lounge was very spacious with a good variety of food and drink choices. Onboard both flights the seats were very comfortable and the service was impeccable. My Chinese-style vegetarian meal on the first leg was very tasty, but the Indian-style vegetarian meal on the second leg was not as impressive, with little curry and a lot of bread. There were several drinks rounds on both flights. I managed to get a good sleep on a comfortable long bed. Both flights arrived slightly early. All in all, an excellent experience.",Solo Leisure,Business Class,9,5,5,5,,5,4,yes
singapore airlines,E Gausev,2020-03-18,"✅ Trip Verified |  This used to be my favorite airline for years. Last week I've got an email saying my flight back home to New York for 25th March is cancelled ""due to operational reasons. We will rebook you on alternative flights."" But no rebooking, they are unresponsive, sent 10 emails and tried to call many times.",Solo Leisure,Economy Class,1,3,5,5,5,1,2,no
singapore airlines,Andre Kyburz,2020-03-18,"✅ Trip Verified |  Zurich to Melbourne via Singapore booked ages ago. Now with all the travel bans/restrictions due to Corona virus I needed to cancel the three tickets we booked. I cannot reach a ticketing agent on the phone, answering machine tells you to ring again. and again, again to no avail. The ticketing office in Zurich has been shut for a week with a leaflet on the door telling you, you guessed it the number where no-one is home.  I sent an online form to which I got an email telling me that they will respond after 7 working days, that means they will get back to me after my scheduled flight would have taken place.",Family Leisure,Economy Class,1,,,,,,5,no
singapore airlines,S Kaurlinas,2020-03-12,"✅ Trip Verified |  Adelaide to Singapore. I had two flights booked to and from from Singapore. Because of the epidemic, my conference in February was cancelled in Singapore. My colleague who booked through Qantas got her flight refunded - no questions asked. Singapore Airlines have been difficult to contact and unhelpful. They have not allowed refund. Never flying this airline ever again.",Business,Economy Class,1,,,,,,1,no
singapore airlines,W Manarlo,2020-03-07,"✅ Trip Verified |  Bangkok to Makassar via Singapore. Bangkok check-in counter is great. The cabin crew called Hendricks is Nice, warm hospitality, very welcome. I hope to see him again in my other flight. Another cabin crew is also nice. The in-flight meal is good. Singapore - Makassar : The cabin crew is nice, The in-flight meal is terrible. Delayed Boarding time due to late opening security check and only opening 1.",Family Leisure,Economy Class,9,4,5,4,4,5,5,yes
singapore airlines,W Manarlo,2020-03-07,"✅ Trip Verified |  Makassar to Singapore. It took more time to Check-in since there’s Coronavirus concern in Singapore and they check our passport per pages because we are not allowed to visit or even transit In Singapore if you ever visit China in 14 Days, A little delay for boarding. The flight attendant is nice, the in-flight meal taste great. Singapore - Bangkok: First time using A350-900 and I like it, the aircraft still new and so fresh, The In-flight meal is good. Boarding time is great, on time.",Family Leisure,Economy Class,8,5,5,4,4,5,5,yes
singapore airlines,Carmen Dellavalle,2020-03-06,"Not Verified | Flew economy Sydney to Singapore day flight. Very happy and a pleasant flight. Had a row of seats to myself. The A380 cabin was clean and did not look to be very old at all. Range of entertainment options was great. 2 meals served and had vegetarian which were both fine. Plenty of water offered and the crew were polite and professional. Despite news to the contrary, there were hot towels and blankets and pillows!",Solo Leisure,Economy Class,9,4,4,4,5,4,4,yes
singapore airlines,Phil Neo,2020-03-02,"✅ Trip Verified |  Phuket to Singapore, unusually fly by SQ’s sister company Silkair. Happy to fly on their wide body Boeing 777-200 which offer a better product. I find the seats on their old B777-200 more comfortable and better padded than their newer planes. The food and crew were amazing. Overall a great way to fly.",Solo Leisure,Economy Class,10,5,5,5,4,5,5,yes
singapore airlines,D Kardit,2020-02-28,"✅ Trip Verified |  Ahmedabad to San Francisco via Singapore. The overall in-cabin experience was fine, however, the check-in experience at the Ahmedabad airport was horrible. The staff gave me a hard time with baggage. It took 2 hours and standing in the check-in line three times to get my boarding passes. They weighed the personal bag and made fuss about the weight being 0.2 kgs over in one bag while it was 0.3 kgs under in another bag. I was told that the personal bag, which happened to be my laptop bag, cannot have anything else but the laptop and laptop accessories. I asked them if there was a scale I can use to distribute/adjust the weight across all my luggage pieces and they did not know or were not bothered to find out. Each time I had to go through bag screening and stand in long lines to find out that I still need to balance out 0.1 or 0.2 kgs of weight between my bags.  While I was going through this ordeal, the staff is trying to sell me upgrade to business class in spite of telling him no once. I do have to mention that I flew Singapore airlines from SFO to Ahmedabad on Jan 27th 2020 and did not have a similar experience with luggage at the San Francisco airport. Given the coronavirus outbreak, I wish the in-cabin staff had some masks on hand to distribute to passengers requesting it. All of them were wearing it and when I asked for one, they said they do not have any.",Solo Leisure,Economy Class,5,4,3,3,3,1,3,yes
singapore airlines,S Wademaris,2020-02-27,✅ Trip Verified |  Singapore to Bangkok. Seat and plane were pretty new. Seat was comfortable. Food was terrible. Crew was friendly. Lots better than their economy class crews. Overall was okay.,Solo Leisure,Business Class,7,4,5,3,4,4,4,no
singapore airlines,S Wademaris,2020-02-27,✅ Trip Verified |  Los Angeles to Singapore. This is my 3rd time for Singapore and this is my first time for business class. Seat when adjusted to be flat bed was not comfortable as I expected. Food was not okay.,Solo Leisure,Business Class,6,3,4,3,4,4,4,no
singapore airlines,K Borgsen,2020-02-27,"✅ Trip Verified |  Singapore to Zurich. A few weeks in advance they changed several of my upcoming itineraries out of the blue with no offer of refund or compensation. One of the changed itineraries is a big change and really messed up my travel plans. First of all, I paid for a specific itinerary and they just decide to change it to an inferior itinerary. Secondly, I have a non-refundable domestic flight (not SIA) that I can no longer use with the new itinerary so I have to buy a new USD 100 ticket. So, I am USD 100 out of pocket. Customer service is non-existing with SIA. 3 weeks ago my domestic flight (not SIA) got re-scheduled and I arrived very early at MNL so I went to the SIA counter and asked if they could put me on the 2 hour earlier flight to Changi. My flight from Changi to Europe would be the same. So, I would have a 5 hour lay-over in Changi instead of 3 hours. SIA replied that they could do that but asked me to pay a change fee. I declined and took my original flight. I might think it is poor customer service but I acknowledge that they were in their full right to want to charge a change fee although it is in both our interest to increase my buffer time to reduce the risk of missing my connection. However, now that they changed my next itineraries I don't hear them talking about them paying a change fee to me. It is not OK to change and provide an inferior itinerary for the same price for any customer. ",Business,Economy Class,1,1,3,,,1,1,no
singapore airlines,Ken Howie,2020-02-26,"Not Verified |  This was the daylight flight from Singapore to Johannesburg. Check in and boarding was, as is usual quick and efficient, with a friendly welcome from the crew. There are no pre-flight drinks offered in premium economy. Drinks are offered after take off, including French Champagne, but in tiny plastic tumblers. We had utilized “book the cook”, which had a large range of options, but these are served in an economy format, which nullifies any special qualities. There are no dedicated crew in premium economy, with the result that is approximately an hour before trays are removed and drink refills are available. The flight was good, the entertainment system excellent. The crew came round often with water and fruit juice, and a second meal was served before arrival. Overall this was a good flight with excellent hard product, excellent economy class service, but not up to the standard expected for premium economy. Why do Singapore Airlines not commit to a proper Premium Economy service?",Couple Leisure,Premium Economy,7,4,4,4,4,5,4,yes
singapore airlines,Wanderlust Mike,2020-02-25,"✅ Trip Verified |  Singapore to Los Angeles. I know we paid a little extra for this one-way flight, but it was totally worth it! The most comfortable, newest, economy seats we've even seen. Large screen viewer, a separate reading light, bottle of water, socks, toothbrush and toothpaste, sleeping mask, fully reclining, foot rest, complimentary alcohol, premium ice cream, etc. We will fly Singapore Airlines whenever we can in the future!",Couple Leisure,Premium Economy,10,5,5,4,5,5,5,yes
singapore airlines,K Geelen,2020-02-25,"✅ Trip Verified |  Flew with this airline because of it’s reputation, but felt very disappointed. The seats felt crammed in and narrow aisles, it was very hot on the flight and my food was disgusting.",Couple Leisure,Economy Class,4,2,4,1,2,4,3,no
singapore airlines,Elaine Loh,2020-02-23,"✅ Trip Verified | Singapore to Amsterdam. Fantastic airline with great food. The plane was quiet and the Skybed came to good use as I slept more than 8 hours. In business class, we are greeted by name and the air crew were friendly and professional. Upon arrival, I even got a friendly Happy New Year hug from a land crew that I got to know through flying SQ all the time. Big hearts to Singapore Airlines - will fly again.",Family Leisure,Business Class,10,5,5,5,5,5,4,yes
singapore airlines,N Ganakaya,2020-02-23,"✅ Trip Verified |  Los Angeles to Colombo via Singapore business class. Left on Jan 27 2020 from LAX and returned Feb 21 2020. At their website we were told one can pre-book meals called 'book the cook' which was a joke, no none of the cabin crew knew anything about it. We were given a very generic meal which was nothing to rave about. I complained to the crew and they promised I would have my choice on the return flight - that did not happen either. Their website also bragged about free wifi at cruising altitude, I was able to connect for 10 mins ,after which there was no way to connect for free. Same thing happened when I logged -in under my wife's name - the cabin crew was helpless and could not help. I was told to pay to get wifi , which of-course I did not. The cabin crew were fantastic and did their best to make us feel happy but there was only so much they could do. I travelled frequently on Singapore airline about 10 yrs ago and then I switched to another airline through Hong Kong , regrettably I could not book with them due to the Corona scare in China. My seat on the A350 could not be reclined 180 degrees and my feet hit the front seat and I had to curve my body to fit the space. There was a bed of course -the flight attendant had to lower the vertical back section and fold it down to make a bed, but the hardness and the need to curve the spine made it hard to sleep on this 18 hrs from LAX and 15hrs to LAX. Sorry Singapore airlines you are no longer the top 'dog' in the business. I will think twice before going with you again.",Couple Leisure,Business Class,3,1,4,1,3,2,1,no
singapore airlines,H Pardeny,2020-02-22,"✅ Trip Verified |  Flew Singapore Airlines Jakarta to Singapore and back. It’s still a great airline to fly. Seats was still 9 abreast on 777. Food was great. Entertainment was great, but it’s limited compared to Emirates or Qatar Airways but still acceptable. Price was expensive a bit but still worth it. Return flight in the A350 was more greater than this flight. Overall a great flight with SQ and will fly with them again.",Solo Leisure,Economy Class,9,5,5,5,3,4,4,yes
singapore airlines,Donny Lim,2020-02-22,✅ Trip Verified |  Melbourne to Singapore. The check in experience is the worst. I request for aisle seat and I got the window seat. I cancel my Russia Holiday with Singapore Airlines they refused give me refund.,Solo Leisure,Economy Class,1,1,1,,,1,1,no
singapore airlines,D Parjeni,2020-02-21,"✅ Trip Verified |  Siem Reap to Kolkata via Singapore. We chose Singapore as we had heard lots of wonderful things about the airline. Our experience was worse than any bucket-shop airlines and we thought Singapore was a world standard airline. On the Siem Reap to Singapore Route my seat had a broken table which I was informed only on the way to the boarding the flight when I was suddenly being pressurised by their ground staff. Although I was waiting at the airport near the gate for over an hour none of your ground staff bothered to discuss this matter with me.  Furthermore the table was only secured with sticky tape which kept falling on my lap and on a couple of occasions fell on my watch! We then received further shoddy service from ground staff at Singapore on the Kolkata flight. Having paid USD 700+ for our one-way ticket from REP to CCU I was shocked to be downgraded to an airline with filthy seats, no TV, no leg space and in general badly in need of an uplift. To cap it all the cabin staff offered me gifts worth SGD 75 on the plane. This offer got progressively downgraded to a few miles on their airline. ",Couple Leisure,Economy Class,1,1,3,1,,1,1,no
singapore airlines,Stephen Clarke,2020-02-20,"Not Verified |  Manila to London via Singapore. The usual Singapore airlines efficient boarding process using boarding groups on both flights. The seats on the 777 are more comfortable than those on the (refitted) A380. A pity because seat comfort is a priority on a thirteen and a half hour flight. To be honest, the old A380 seats were more comfortable than the new but the new look better. Wonderful attentive service from the FAs on both flights. The food served was good on both flights, in fact the ""supper"" (chicken thigh, mashed potato and steamed veg with gravy) on the A380 was exceptionally good for economy class. Sadly the breakfasts remain poor. They continue to serve these awful chicken sausages instead of a decent pork sausage (the ONLY thing BA does better than SQ) and the eggs are failures; either a rubbery omelette or scrambled egg that is sloppy and lacks flavour. I did notice some cost saving measures that I had not previously seen on SQ. No amenity kits, which I did not miss but no longer serving sachets of salt and pepper with the meals is a mistake. Airline meals generally lack flavour so I did miss the black pepper. There was also a smaller selection of snacks in the galley. In my view, they still beat the competition, mainly down to their superior customer service so I will continue to use them. The transit experience at Changi is also a big positive.",Couple Leisure,Economy Class,9,4,5,3,5,5,4,yes
singapore airlines,S Barter,2020-02-13,"✅ Trip Verified |  Los Angeles to Tokyo. Poor food quality (Chef stuff pre-ordered-cold multiple times), aging aircraft interior, insincere flight attendants. Quirky check in (weighing a backpack?). Blow par flight info management (ticketing and gate notification). ",Couple Leisure,Premium Economy,3,3,2,1,4,3,2,no
singapore airlines,Vu Nguyen,2020-02-13,"✅ Trip Verified |  Brisbane to Ho Chi Minh via Singapore. I personally prefer to look for a ticket with Singapore Airlines first before any other airlines unless it's a direct flight. there is no direct service between Brisbane and Ho Chi Minh so I was excited about my flight home with Singapore Airlines. Very friendly and efficient ground service. Cabin crew is the among the nicest. Always up for your request. Food quality has gone down as compared to the past. However, drink game is up from offering cocktails and liquor for economy class. I thought I would enjoy the A350-900 more but turned out I like the Boeing 787-10 better. Too bad that the flight with 787-10 was too short. Overall, Singapore Airlines will still remain my top choice if I have to book a flight.",Couple Leisure,Economy Class,9,5,5,3,4,4,5,yes
singapore airlines,J Guldborg,2020-02-10,"✅ Trip Verified |  Copenhagen to Denpasar via Singapore. I had looked forward to where I could go with the new Airbus 350 and Singapore Airlines with their excellent quality reputation. However, the entertainment consisted of very few new movies. A menu card was handed out, I ordered chicken with Thai curry. The meat was full of cartilage and the rice was dried up. This was accompanied by a cold soft sugar tasting roll.  Singapore Airline offer maybe the cheapest red wine I have tasted. Fortunately they offered Tiger beer. Although the crew carried sparkling wine on the wagon, you had not right to this since ""it was not in the menu card"" I was told. Very strange.  On the return flight to Copenhagen the entertainment was slightly better but the food and beverage was far below the standard you get elsewhere like Qatar Airlines. The experience with Singapore Airlines was the biggest disappointment I have had since very long. ",Couple Leisure,Economy Class,3,4,3,1,1,4,2,no
singapore airlines,I Banalong,2020-02-10,"✅ Trip Verified |  Jakarta to Seoul Incheon via Singapore. Jakarta to Singapore. Firstly, that the legroom is pretty decent. I am about 180 cm and i still had around 10 cm space left on my knee. The inflight entertainment system was old school, but the channel and contents were up to date. The crew were very nice. The meal was okay, i had this fried noodle with beef served with bun and some fruits. There were always lot of different beverage options on Singapore Airlines which is actually great. It was a short route to Singapore and i did really enjoy the flight. Singapore to Seoul Boeing 787-10. B787-10 legroom was a bit shorter but still enough for 180 cm man like me. But the arm rest gap was a bit narrow. The configuration was 3x3x3 and i sat on the middle and two other passengers sat on my right and left side. It was quite okay at the first place, then the meal time came up. I struggled not to spill other's passengers meal with my elbow because it was narrow. The entertainment system was really new. It had a lot of different options there and it was up to date. It was 5 hours 25 minutes flight. We just had one time meal and one snack time. It was okay tho. There were 2 options such as Korean or Western menus. I opted Korean one with the menu of Bibimbap. It was just okay since bibimbap was only vegetable and beef mixed with Korean condiments and. The cabin was clean and the most interesting of this aircraft that the window shades was electric by dimming the windows colour. It was nice! This was my first time flying with Boeing 787-10 and i still like A380 or A330 better compared to this aircraft.",Solo Leisure,Economy Class,9,4,5,4,5,5,5,yes
singapore airlines,S Harker,2020-02-05,"✅ Trip Verified |  Ho Chi Minh City to Los Angeles via Singapore. We departed our flight from Ho Chi Minh City and were on our way to catch our next flight to Los Angeles, when we realized that we had left our Iphone 11 on the plane. The phone was left in the compartment facing the seat. We immediately went to Lost and Found and explained that situation and also informed our agent at the the gate. There was more than enough time for them to have searched the plane before our departure. Unfortunately, we never received any word from the airline. We also filled out paperwork in Los Angeles and we tried contacting Singapore Airlines on many occasions and did not receive one reply. Such a disappointment, the airlines doesn't have the decency to correspond. For an airlines that has such great reviews they definitely lack in common courtesy.",Couple Leisure,Business Class,1,3,5,3,3,3,3,yes
singapore airlines,Teng Yong Khoo,2020-02-04,"✅ Trip Verified |  Busan to Singapore. First of all, the service has dramatically improved since my last trip with SIA. Cabin crews are super friendly, cheerful and serves customer with a big smile. However, the most disappointing part is the attitude of the ground staff in Busan. One of the ground staff was very impatient and does things insincerely. She delays the precious time of my travelmate by asking unnecessary documents as other ground staff does not require it. Another shocking part is the cleanliness situation of the cabin which was quite dirty and not up to SIA's standard. There were coffee stains on the tray table and the cupholder of the seat. However, the cabin crew was responsive and quickly cleaned the stain for lunch. Food was OK and when I did not finish my food, the cabin crew did asked for feedback and offered me other options which is something I appreciate. Despite the disappointment of the cleanliness and attitude of the ground staff, the cabin crew's attitude actually made my day.",Family Leisure,Economy Class,7,3,5,4,4,2,4,yes
singapore airlines,S Maksin,2020-02-03,"✅ Trip Verified |  Los Angeles to Jakarta via Tokyo, Singapore. Friendly service, but not the best. The food was not really tasty. I ate Japanese cuisine and it was disappointing. Every 1 or 2 hour, they offered us drinks, which I like.",Solo Leisure,Economy Class,6,4,4,2,3,5,4,yes
singapore airlines,W Teale,2020-01-26,"✅ Trip Verified |  Upon attempting to return to Australia Singapore Airlines said I could not check in because my ticket was marked as flown by the ticketing airline. I had to buy another ticket with another airline to fly home. I asked for a letter showing I was not allowed to check in - nothing to do with my behaviour, condition etc. Singapore Airlines wrote to me to say I was a ""no show"" not that there was any problem checking-in. ",Solo Leisure,Economy Class,1,3,3,3,3,1,1,no
singapore airlines,D Haloud,2020-01-20,"✅ Trip Verified |  Bangkok to Singapore was the biggest let down. Okay food but they ran out of certain dishes during the first service run. Service on this flight was understandably rushed due to its 2-hours duration. But it was also terrible. I ordered post-meal drink and notes were taken but they forgot about me. I requested the drink again, but was told too late the bar is closed. We pay premium for business class partly to enjoy the amenities including F&B. Running out of certain dishes and forgetting to serve a drink renders this as a wasted expense and for that we currently do not recommend this airline. ",Family Leisure,Business Class,5,5,1,1,3,4,1,no
singapore airlines,Avneel Abhishay,2020-01-17,"✅ Trip Verified |  Denpasar to Singapore. This was the best flight ever! Singapore Airlines staff are  warm, helpful and very hospitable. I had changed to my flight two times because of a cyclone in my country and the airline was very hospitable and they changed my flights without picking up a fuss about it and they did it for free. Check in at Denpasar was very friendly, the staff happily gave me a window seat and once on board, I was amazed, the plane was new and was extremely comfortable. I can't wait to fly with them again in future.",Family Leisure,Economy Class,10,5,5,5,5,5,5,yes
singapore airlines,Ethan Phua,2020-01-17,"Paris to Singapore. Singapore Airlines upheld its excellent standard on this flight. The ground experience was smooth, although the gate was a pretty far walk. The flight was very comfortable and enjoyable. Two meals were served - lunch and breakfast, and both we just delicious. The cabin crew were friendly and provided excellent service. The IFE was easy to use and pretty responsive, and also had a very wide variety of movies. The seat was really comfortable for a Premium Economy seat. It was wide, had more than sufficient legroom and had good recline.",Family Leisure,Premium Economy,10,5,5,5,5,5,5,yes
singapore airlines,S Green,2020-01-17,"✅ Trip Verified |  Singapore to Newark return with family. Cannot say that I was looking forward to spending 17-19 hours on an aircraft, however the time passed very quickly indeed and would recommend Singapore Airlines and this route if wanting to access the US east coast. Service was good, and premium economy seats were comfortable. Used the book the cook option and the food was okay - there is also lots of snack available in the galley when you want. The IFE is one of the better ones on the market, with a decent touchscreen and good selection of movies and TV shows. I booked one of the seats at the rear of the cabin which is by itself and this is certainly worth while doing. Overall, it was recommended and would take this option again to NYC from Singapore. The flight goes far quicker than you would think.",Family Leisure,Premium Economy,8,4,4,4,5,4,3,yes
singapore airlines,Ayda Pirany,2020-01-16,✅ Trip Verified |  Singapore to Perth. The flight was delayed and when we reached the gate was closed and we were advised that the gate is changed. We had to walk to the other side of the airport and sat there for an hour. When we were boarding we were advised that this is a different flight number (same airline and destination though). We were checked in 2 hours prior to the flight time but were never paged us or looked for us. Just took the luggage out of the flight. They advised us that the next flight is full also and we will need to wait till the next day for another flight as well as having to pay penalty.,Family Leisure,Economy Class,1,,,,,1,1,no
singapore airlines,Matthew Smith,2020-01-15,✅ Trip Verified |  Sydney to Singapore in Economy class. I recently received a status match I am QF platinum and received kris gold. At the airport I proceeded to first class check in (allowed with qf platinum) but did not realise that Kris gold doesn’t provide the same benefit. I was told by the check on supervisor that I was being unfair to other passengers as if I had come to the wrong desk on purpose. She came back again and repeated the same on front of other passengers. The experience was humiliating as I had made a genuine error,Couple Leisure,Economy Class,2,2,3,2,,1,3,no
