airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
pakistan intl airlines,Najeeb Khan,2019-10-20,"✅ Trip Verified |  I travelled from Manchester to Islamabad. I found the airline has improved a lot. The cabin crew were excellent, friendly and professional in their service. It looks like this airline is improving steadily",Solo Leisure,Economy Class,8,5,5,4,,4,4,yes
pakistan intl airlines,Sohaib Tariq,2019-09-25,"✅ Trip Verified |  Karachi to Quetta. A short haul domestic flight of about one hour. I travelled from this airline after about three years gap. I would say I feel that the punctuality has improved along with some improvement in the services. But aircraft was old and they need to buy new ones. There are too many announcements in the cabin. Overall, it was fine.",Business,Economy Class,6,3,3,3,,3,3,yes
pakistan intl airlines,Tahir Abbasi,2019-07-19,"✅ Trip Verified |  Went to Islamabad from Manchester in June and returned to Manchester in July 2019. 8 hours of torture, to put it politely. Broken / filthy seats, no in-flight entertainment as nothing worked and just 1 newspaper was given after few requests.",Solo Leisure,Economy Class,3,1,2,2,1,3,2,no
pakistan intl airlines,Hamayon Salam,2019-06-16,"✅ Trip Verified | From London to Kabul my baggage was lost for a week. I had to go to the PIA office daily to find out where my bag was. It was delivered very late. From Kabul to Islamabad, flight got cancelled. I missed my flight from Islamabad to London as a result of that. While I was running around together with other passengers to find out what to do, PIA offered no help at all. I am now stuck in Kabul while writing this review. Please avoid Pakistan Intl Airlines.",Family Leisure,Economy Class,1,1,1,1,1,1,1,no
pakistan intl airlines,NISHAT HAROON,2019-05-18,"✅ Trip Verified |  Lahore to Karachi. Flight on time. Clean cabin with decent leg room, curtious and happy serving crew. Full dinner with main, salad, sweet, soft drink followed by tea coffee on a short flight of 1 hour 30 min served. Initially they offered same Chicken Biryani as a main - upon my request they confirmed that they have western continental and vegetarian option. Opted for Western that comprises of grilled fish with vegetables - good temperature. Good to see PIA changing. Downside, no entertainment.",Solo Leisure,Economy Class,8,4,5,4,,3,4,yes
pakistan intl airlines,Nishat Haroon,2019-05-06,"Not Verified |  Paris to Lahore. Though cabin was just average and they need to re-furbish but comfortable timely flight, very courteous and great cabin crew. Meals with two choices - Western or Pakistani - opted for Pakistani which was filling. Basic non alcoholic drink - hot coffee. Toilets were satisfactory and blankets on demand. Before landing continental breakfast with juice and coffee offered. Downside the lack of in flight entertainment and no wi-fi.  Ground handling at Paris was terrible.",Solo Leisure,Economy Class,7,4,5,4,1,1,4,yes
pakistan intl airlines,T Hanil,2019-05-01,"✅ Trip Verified |  London Heathrow to Lahore. I booked tickets for myself and my mother after my Gulf Air flight to Sialkot was cancelled. My flight left and arrived on time in Lahore. I was pleasantly surprised. Service was good, toilets clean and working. Plane was clean. Food was great and including a great chicken biryani. I felt very satisfied to fly PIA and will recommend it.",Family Leisure,Economy Class,8,4,4,5,2,5,4,yes
pakistan intl airlines,Len Fan,2019-04-10,"Not Verified | London to Islamabad. Hopeless airline, no contact number in UK Poor customer services. No disability assistance as promised. Refusal of bulk head seats for disabled passengers. Broken aircraft seats. No inflight entertainment as listed Tv monitor on seat damaged. Poor English of crew. Use Emirates or Qatar Airways.",Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
pakistan intl airlines,W Saqazi,2019-03-29,"✅ Trip Verified |  Islamabad to Gilgit. My flight was cancelled by PIA (sure, I understand - things happen). I called them from Pakistan using a local number to try and get a refund. I was told that I can not do this because I need to call from my Canadian number that is on file to ensure that I am indeed the right person requesting the refund. Sure, I say. I get back to Canada and call their Canadian Toll Free number as listed on their official website. Surprise - it is discontinued and does not work. I then check my ticket confirmation e-mail and it has a different Canadian Toll Free number. Sure, maybe they changed it. Call that number - Surprise, also disconnected. Frustrated, I contact their ticketing office in Toronto. After the standard auto greetings, I tried to get a hold of anyone on the line. Nothing. Nobody answers. Then I try each and every option from Sales and Reservations, Customer Support, to the 'General Manager', to the General information line. All of these are unanswered. Nothing. They all go to voice mails - which, again are all FULL. Every single one of the voice mail boxes is full.  I tried to go online and get my refund myself. The website sucks it displays some java error and does not allow me to login. ",Couple Leisure,Economy Class,1,,,,,1,1,no
pakistan intl airlines,Yasir Abbas,2019-01-13,"✅ Trip Verified | Faisalabad to Karachi. Booked ticket 3 times but every time received a message after 4 - 5 days that flight is cancelled. After wasting 10,000 to 12,0000 on travelling to airport 3 times for change of booking, I finally gave up and booked train tickets to travel via train. If you are booking PIA airline to reach on some occasion on time etc, never choose to fly via PIA.",Business,Economy Class,1,1,1,,,1,1,no
pakistan intl airlines,Aun Zubairi,2018-12-01,"✅ Trip Verified |  Karachi to Lahore. Aircraft cabin was mildly comfortable but it did look like it had seen better days. Broken IFE screens still displayed a welcome message from Vietnam Airlines. The overhead luggage compartment kept opening midway through the takeoff. Staff was courteous and professional. The breakfast meal served was alright, nothing to write home about.",Solo Leisure,Economy Class,6,4,5,4,,5,4,yes
pakistan intl airlines,A Ramihri,2018-11-17,✅ Trip Verified |  Kuala Lumpur to Medina via Karachi. I cancelled my flight and request for refund. However after a month (request for cancellation on 6 oct 2018) the airline do not reply my email and proceed for my refund.  They are unprofessional and irresponsible.,Family Leisure,Premium Economy,1,,,,,,1,no
pakistan intl airlines,S Arbi,2018-10-09,"✅ Trip Verified |  London to Islamabad. We were a family of four and we were not given seats next to each other, which is unreasonable as there were lots of people that weren't in groups that could of easily been allocated different seats. I have traveled with PIA many times. The aeroplane also at times gets extremely hot like the heating is on boiling or something mid air. The food on a few occasions has upset my stomach. The inflight entertainment hasn't been working for the past five years at least each time I've traveled with PIA. The taps in the bathrooms have to be held to let water stream out which means you can't wash your hands properly. Strangely every time I travel with PIA I am always given a seat with loud people nearby, that never allow for any sleep or peace of mind.",Family Leisure,Economy Class,3,2,2,1,,2,2,no
pakistan intl airlines,S Mahadar,2018-09-19,"✅ Trip Verified |  Islamabad to London. We enrolled to become award members, and upgraded to business class seats on our outward bound flight from Heathrow to Islamabad. My husband was suffering shoulder and neck pain and I from lower back pain. We arrived at the boarding gate and were told to wait in the corridor as the seating area was full, looking inside we saw that some passengers were using the seats to put their luggage on, we insisted on being able to get into the seated waiting area and eventually were allowed to go in , once there we asked the passengers to remove the luggage from the seat and let us sit down. The seats in the aeroplane are old style and were not fully functional, they would go flat but we were unable to sit up as they would not pull up enough. We asked the steward to help sort them out they were unable to do so and could not offer alternative seats. They were unable to provide extra pillow or blankets, as they claimed they only carried a limited amount. The food was reasonable but not really presented as one would expect in business class. Having travelled on other airlines business class this fell very short in service and comfort. The cutlery was plastic - really is that the best they can do?? There was no in flight entertainment or newspapers offered. The icing on the cake for this journey was having to wait for our luggage over 2 and a half hours even economy collected their baggage before us. We visited Saddar PIA office and spoke to the Shabbir duty manager there to complain about the service we received, we were told to make a formal written complaint and someone will be in touch within a day or two. Having done this we waited and waited for a response. Needless to say no one called to offer any explanation or any form of remedy. We were seeking to upgrade on our return journey but they were unable to do that as they claimed there system was in the process of being upgraded. Still after a few days no one contacted us. Their phone system is useless we tried calling only to be left hanging on the phone for hours. Eventually you get through and the call attendees cut you off. After a few days we then went into the Islamabad office saw the duty manager to see if we can upgrade, only to be told they are unable to do that as all business class seats are full and their system was not allowing them to upgrade. They checked us in to seats 1A and 1C and gave us paperwork to confirm our seat allocation, No sufficient explanation or compensation was offered for the journey we had already been on. Fresh return tickets in hand. We arrived at the airport in ISB, only to find that the counter clerk had changed the seats allocated saying that they were wrongly allocated by the duty manager at PIA office ISB and he referred the matter to a supervisor who said he needed to speak with that the duty manager at PIA office ISB did not have the authority to allocate those seats to us.",Couple Leisure,Business Class,1,1,1,1,1,1,1,no
pakistan intl airlines,S Yusuf,2018-09-04,"✅ Trip Verified |  London to Lahore return. I have three kids with me and the direct flight was a good option. I paid 3100 for travelling  during summer holidays. The flight from London had no entertainment system, no pillows, no blankets. From lahore the flight was more than 6 hrs delayed, again no entertainment system. Never going to fly PIA again.",Family Leisure,Economy Class,4,2,2,2,1,2,1,no
pakistan intl airlines,B Martin,2018-08-21,"✅ Trip Verified | London to Islamabad. You will be where I have been, when booking tickets. You use a ticket scanner site and find the cheapest ticket you can for a flight to Pakistan. You see the price of business class on PIA and its half the price of any of the competitors. You say 'wow, ill book that'. This is what you get. Ancient planes with broken seats, scuffed and dirty. No IFE. Screens don't work. This was both ways. Seat didn't work. When the airlines say lie flat seat, you assume when its working it lies flat. Basically for the price, you get a wider seat and more leg room. Food was tasty and plentiful, despite being served from foil trays, and eaten with plastic forks. Staff were average. Some were excellent, some were miserable and offish. No priority boarding or bag tags. I waited 50 mins at Heathrow to collect my bag. I travel business most weeks somewhere in the world. PIA is the worst I've come across. For the price it's almost acceptable, as its so cheap. But the old adage is true, you get what you pay for.",Business,Business Class,3,1,2,4,,1,3,no
pakistan intl airlines,Sabrina Geßner,2018-07-29,Not Verified |  Karachi to Quetta. Totally incompetent! They canceled our flight without telling us and then gave us a terrible hotel at the airport. It was just a horrible room at the hotel and they told us that we have pay the water. We didn’t got any money for the not refundable hotel booking in Quetta or the inconvenience we had (visa expiring and so on). Not again! Worst service ever experienced!,Solo Leisure,Economy Class,1,1,3,2,1,1,2,no
pakistan intl airlines,Arshed Mahmood,2018-02-04,"✅ Trip Verified |  Manchester to Islamabad. Was apprehensive but the 7.25 hours direct flight was a better option than changeovers in Dubai on this occasion. Paid nearly 1700£ for 2nd rate experience. The crew was nice but what can they do when the seats were dirty, grease and rubbish down side of sear poor quality food served from aluminium trays. On the whole didn't get money's worth. However I was impressed by the staff. The flight back was the same but the seats were better and the staff equally good. Ground services virtually non existing. ",Family Leisure,Business Class,3,3,5,2,1,1,1,no
pakistan intl airlines,B Unwin,2018-01-12,"✅ Trip Verified | 
Overall a smooth flight with Pakistan Intl Airlines flying from Karachi to Kuala Lumpur. Good meals served throughout the flight. Air-conditioning and the quality of the aircraft was good. The aircraft was old but was well maintained and the staff were well trained to meet the needs of the passengers. Despite being full in the business class it was a smooth trip.",Solo Leisure,Business Class,8,4,5,5,1,5,5,yes
pakistan intl airlines,F Awan,2018-01-12,"✅ Trip Verified | Flew Lahore to Riyadh via Islamabad with Pakistan Intl Airlines. Excellent In Air service. I arrived late at Lahore Airport but they did not made any issue at all. Provided my pre-selected seat. I am handicapped so airline immediately sent notification to all the terminals where I had to land to provide wheelchair upon landing. From Lahore to Islamabad it was ATR72-500. Aircraft seemed to be new, neat and clean, medical lift cannot be provided on this aircraft but whole flight crew helped me at their best to climb stairs. Seats cannot be reclined but they were comfortable enough for 1 to 2 hour flight. On next leg had some issues with ground management as it was pretty rude but inflight crew for flight from Islamabad to Lahore tried their best to cover it up by facilitating me (knowing that I had some incovenience due to ground staff negligence). Seats were comfortable, meal was just ok and IFE system was outdated.",Solo Leisure,Economy Class,8,4,5,4,1,3,5,yes
pakistan intl airlines,A Falqizar,2018-01-08,"✅ Trip Verified | Flew Islamabad to Manchester. Apart from entertainment the flight was fantastic. Friendly staff. We were served with meals, the food was good, beer was fantastic.  Entertainment not working, can't beat direct flight. Plane was perhaps 15 years old but smooth. 
",Family Leisure,Economy Class,8,4,5,5,1,5,3,yes
pakistan intl airlines,A Shaw,2018-01-01,"✅ Trip Verified | Flew Manchester to Islamabad. The worst business class I've ever flown. Seats look worn out. Mechanical issues with the seats. TVs don't work. Bad food served from aluminium trays. Smelly, small toilets. Porter service terrible and overall a bad experience. I wouldn't recommend Pakistan Intl Airlines.",Business,Business Class,2,2,4,1,1,1,2,no
pakistan intl airlines,M Rahmed,2017-12-20,"✅ Trip Verified |  London to Lahore. The ticket I purchased stated we would be flying in a Boeing 777 but we boarded a Boeing 747 Older model. Moody flight attendants. None of the TVs worked, the food was cold and stale. Poor service and no one cares about it.",Solo Leisure,Economy Class,1,1,2,1,1,1,1,no
pakistan intl airlines,A Haribahim,2017-12-03,"✅ Trip Verified |  Oslo to Islamabad. I don't recommend this airline. Its really disorganised. 6 hours late, bad service, late boarding, its a real chaos! I will never fly with this airline again. I thought the opportunity to fly direct to Islamabad was good so I booked this airline but because of what happened. I will rather take other flights.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
pakistan intl airlines,Ica Nisa,2017-08-07,"✅ Verified Review |  Kuala Lumpur to Karachi. I did not fly with this airline, because they cancel the flight without any notification. But the counter staff said they are not the airline's gound staff so they cannot give a better solution for this situation. They only can offers a hotel room until the flight on the next 2 days or I can refund my tiket. The respect from the counter staff is really less. It was my worst experience with airline services.",Solo Leisure,Economy Class,1,,,,,1,2,no
pakistan intl airlines,I Elrick,2017-07-18,"✅ Verified Review | I was surprised to see Pakistan Intl flying from Tokyo to Beijing so cheaply, so I booked, thinking the flight would be rather short so there would be no room for grave errors. I found out that this is part of a longer itinerary; the plane leaves Beijing and is bound for Lahore and Islamabad. When checking in, I was given an odd boarding pass without a boarding gate or departure time written on it. I was told not to clear security and to await a staff announcement. At least fifteen minutes after the scheduled departure time, it was announced (only in Japanese) that the plane could not depart. While I am lucky to have years of experience with the Japanese language, the Danish travellers in front of me were not so lucky. Overall, the ensuing process on the ground was appallingly disorganized. Although we were asked to neatly line up to receive replacement flights, many people just ended up cutting straight to the front of the line and snatching the best flights. Observing this led the line to dissolve, with a survival-of-the-fittest situation emerging. The airline gave me a flight from Haneda with Air China free of charge. I spent the night with at a friend's, and it was unclear whether they would cover non-Narita hotel costs. Overall, save yourself the trouble. Book the next cheapest option.",Solo Leisure,Economy Class,3,3,3,,,1,2,no
pakistan intl airlines,Mark Ryan,2017-06-28,✅ Verified Review | I won't fly with Pakistan Intl Airlines again. Our flight from Tokyo to Beijing was cancelled due to a maintenance problem with the plane. It never arrived in Tokyo. Waited in the airport 6 hours before being told. Very poor communication and organisation throughout. We had stay overnight in a hotel and fly with Air China the following day.,Couple Leisure,Economy Class,1,3,3,3,3,1,3,no
pakistan intl airlines,David Taylor,2017-02-27,"✅ Verified Review |  Lahore to Islamabad via Karachi. Lahore to Karachi the Boeing 777 was late departing and no reasons given. Interior of the aircraft was dirty - I had tomato ketchup on my table area from a previous passenger, area around my feet was full of bits of litter. Surely someone should check this sort of thing. Trip from Karachi to Lahore was by Pegasus Airlines - the plane was clean but seats where like those of a bucket airline, small narrow and no screens for IFE. Aircraft was on time. Food on both flights was mediocre but they were both short haul.",Business,Economy Class,2,2,1,1,,3,3,no
pakistan intl airlines,Bashaar Jamil,2017-01-11,"✅ Verified Review |  I was impressed when I took the flight from Islamabad to London. I was welcomed by smiley and smart looking staff, which is slightly unusual. The plane was clean and the seats comfortable. The pillows were on each seat along with blankets.  In flight entertainment was ready before the flight was even taken off. The screens were in front of you on the back of the front seats and you can choose from Movies, Cartoons, Games, TV Shows, camera and more. All touch screen. When the lunch arrived, they had a menu with options. We were offered Fish Pasta, Chicken curry with rice and lamb with rice. Once we finished with the food, we were offered drinks and staff tidied everything. After few hours we were offered snack of a croissant with cheese and chicken (tasty and fresh) along with lemon tart and tea. The plane was PIA Premier. When initially I took the flight from London to Islamabad, it was the basic Boeing 777, but the return flight was a wow. As long as PIA can replicate this to other planes, this will certainly change the perception.",Family Leisure,Economy Class,9,5,5,5,5,4,5,yes
pakistan intl airlines,E Spencer,2016-11-21,Flew with Pakistan Intl Airlines to JFK from Manchester. Cabin was very dated. Other than that seats were ok and quite comfortable. Food was average and then they brought out the dessert. Before we even managed to open it they announced they would be taking the desserts back as they were out of date.,Couple Leisure,Economy Class,5,3,3,2,2,2,5,no
pakistan intl airlines,A Hussain,2016-11-20,"My cousin and I flew with Pakistan Intl from Heathrow to Karachi and it was horrible. The staff were rude and lazy, the TV's didn't work, the food was terrible and they only served us drinks once for the entire flight. The plane seemed really dirty and old and on top of that it was a cold night flight and they didn't have blankets. I was luck that I always carry my own. Even though the ticket price was cheap, I would not fly with them again. The least they could do is make sure that passengers have something to drink on a regular basis and they are comfortable throughout the flight.",Family Leisure,Economy Class,1,2,1,1,1,1,1,no
pakistan intl airlines,S Khan,2016-09-03,"Flight from London Heathrow to Karachi. Ground service lady was very pleasant. Flight was cheap, much cheaper than counterparts, however quality was considerably worse than previous flights taken to Pakistan. (Emirates etc.) Flight got us safely, and on time, however entertainment systems did not work, no blankets or pillows, and staff were not very interested. Dinner was good, but breakfast was quite shabby, just a moist muffin and sandwich. Overall flight was OK, IFE was broken, and no blankets / pillows given (keep in mind this was a night flight). If you book an international flight with PIA, and its cheaper than counterparts, and you don't mind IE being broken, then PIA will be just fine. ",Family Leisure,Economy Class,5,3,2,4,1,5,4,yes
pakistan intl airlines,S Mahmood,2016-08-27,"Manchester to Islamabad with Pakistan Intl. Very poor service. No pillows. No blankets. No inflight entertainment system. Rubbish food. Staff not interested in passengers. Staff just standing in galley, curtains drawn talking between themselves. In my opinion this airline is the worst in the world.",Family Leisure,Economy Class,1,2,1,1,1,1,1,no
pakistan intl airlines,Mohammed Munawar Gailen,2016-08-27,"✅ Verified Review | Manchester to Bahawalpur via Islamabad with Pakistan Intl Airlines. The airplane seemed old and in need of a good clean. The PTVs did not work on any flight. Food was of a very poor quality. The plane was short of pillows and blankets. When we were due to return, our flight from Bahawalpur to Islamabad was cancelled. We were to catch the return flight from Islamabad to Manchester and were very worried about missing it. No advice from staff at the airport. Next day we went to the PIA office and confirmed our resheduled flight from Bhawalpur to Islamabad the next day. We were allowed to board the plane but the flight was eventually cancelled. With very little time left for us to reach Islamabad we had to hire a taxi to get there by road. We just managed to get on the plane in time. Very angry and upset at the attitude and shabby quality of service. No appologies so far from PIA. We have to use PIA because there is hardly any competition.",Family Leisure,Economy Class,3,2,2,1,1,3,3,no
pakistan intl airlines,J Freer,2016-08-12,"Manchester to New York JFK with Pakistan Intl Airlines. Was a little skeptical but pleasantly surprised. Flight PK 721 left an hour late due to extra security, which I didn't mind at all as safety should be their #1 priority. IFE was a little difficult to use, but I finally figured it out about an hour into the flight. Food was delicious, and cabin crew could not have been any friendlier. My only complaint is the cabin. It looks old and a little worn. All in all, this was a great flight and a great value. I will certainly fly PIA again.",Solo Leisure,Economy Class,8,3,5,4,3,4,5,yes
pakistan intl airlines,Us Mangul,2016-08-08,"✅ Verified Review |  I flew from London to Karachi on 24 July and was glad to see televisions on the plane with stats and maps being displayed however after takeoff when I asked a member of the crew, 'when will the TV system start?' they were happily saying with a smile on their face that it may not be possible to get the inflight entertainment system working. What is the point of having TV's when you cant watch movies, play games, etc. So I was stuck with the boring flight displays throughout the 7h 15m flight, At take off, I was taking pictures using my iPad and one of the flight attendants said across the plane, 'can you put it away?' I replied, 'its on flight mode'. Then she loudly shouted 'I am talking to you.' I was very offended by the attitude of the flight attendant however the other flight attendants spoke calmly to the passengers. A few hours after take off, the lights were dimmed but all of the overhead reading lights were not working so when I complained, the crew put the moonlighting on. Also, throughout the flight, drinks were not served except from once with the food and once when the flight attendant served water. On other airlines, flight attendants serve drinks regularly throughout a long flight. On the whole the ticket price was good however the airline seriously needs to realize that the passengers will not be willing to fly with them unless they improve the IFE and the service.",Family Leisure,Economy Class,2,2,2,2,,3,4,no
pakistan intl airlines,Will Hall,2016-07-12,"Manchester to New York JFK with Pakistan Int'l Airlines. Pros - comfortable seating, good crew in general, tasty cuisine, attentive drinks service. Cons - no inflight entertainment for long haul, crew sometimes pushy and slightly older aircraft in need of refurbishment. My story began with a cancelled Delta flight. I was journeying from the UK to the USA for leisure and so had my hotel pre booked. Upon hearing the news of the cancellation, I was also informed of the alternative - an identical flight operated by PIA that would get me to New York for the same time. Upon boarding the aircraft, I was given a complimentary cup of water to settle me down. I quickly realised that 90% of the inflight entertainment systems were completely broken - of course my seat being a defective system. A disappointment, but at least I was on my way. We took of at 13:00 UK time. The seats were surprisingly comfortable with pillows to rest. This allowed me to get some shut-eye, but I did feel as though a sleeping environment was imposed upon us. The crew came to each row and requested that we close our windows. Then, a sort of night sky lighting effect was activated in the cabin. This was one of the strangest requests from cabin crew I had ever received. This did not help me to combat the effects of jet lag, having said it was about midday in New York City at the time. The food service was clearly orientated towards the Pakistani cuisine - which was delicious. I am partial to spicy foods however, but I must say that the meal was very enjoyable. But if curried foods are not your cup of tea, you should bring appropriate foods on board. The second sandwich service was slightly disappointing, with soggy sandwiches and salad. However, specific dietary requirements were not well met. If you are vegetarian, vegan or otherwise, good luck getting food on a PIA flight. Drinks flowed throughout the flight, with regular refreshment 'top-ups' to keep us sane. In general, the cabin crew staff were very helpful, with only a slight language barrier to overcome. Some of the requests were slightly strange and blunt at times, for example, when the gentleman next to myself was stubbornly 'placed' into his seat whilst trying to access the above head lockers. The lack of inflight entertainment was definitely the greatest downfall of the experience. Whether it was due to the clearly aged fleet of PIA aircraft, or the lack of funding or time to replace, PIA really needs to have some form of long haul entertainment for their aircraft. This diminished my overall opinion of the flight, but at least the airline was accommodating to the twenty plus Delta passengers who found themselves stranded at Manchester Airport. PIA is a friendly airline, which could benefit from modernisation and the ability to cater to wider ranges of passenger requirements. If you find yourself in a similar position, or simply wish to investigate PIA, don't worry - PIA will get you to your destination safely, and you will be welcomed aboard. But don't expect the best in terms of service - whilst you will be fed and watered, PIA feels about ten years behind the times.",Family Leisure,Economy Class,6,4,3,1,1,4,4,no
pakistan intl airlines,F Mansoor,2016-04-06,"I have taken this route from Toronto to Karachi many times with Etihad and Emirates. Unfortunately I flew with Pakistan Intl Airlines this time. The most annoying thing is that all TVs on the plane were not working, both times. Hard to pass 13 hours with no entertainment. The food they served on the way to Karachi was awful so on the way back I made sure that I took food onboard with me. Since it's a direct flight, it was full of crying kids, so be prepared for a terrible headache. There is one good thing about this airline - the crew, who were really friendly. ",Solo Leisure,Economy Class,1,1,5,1,1,2,1,no
